Site,WS,Date,Q_Ls,Ca_mgL,DOC_mgL,NH4_mgL,NO3_mgL,SRP_mgL,SO4_mgL
TLW,C38,1986-02-01,0.09,NA,NA,NA,NA,NA,NA
TLW,C32,1986-02-02,0.184,NA,NA,NA,NA,NA,NA
TLW,C35,1986-02-02,0.39999999999999997,NA,NA,NA,NA,NA,NA
TLW,C38,1986-02-02,0.09,NA,NA,NA,NA,NA,NA
TLW,C32,1986-02-03,0.276,NA,NA,NA,NA,NA,NA
TLW,C35,1986-02-03,0.39999999999999997,NA,NA,NA,NA,NA,NA
TLW,C38,1986-02-03,0.07,NA,NA,NA,NA,NA,NA
TLW,C32,1986-02-04,0.276,NA,NA,NA,NA,NA,NA
TLW,C35,1986-02-04,0.39999999999999997,5.62,NA,0.005,0.574,0.0019,2.2766666666666664
TLW,C38,1986-02-04,0.08,NA,NA,NA,NA,NA,NA
TLW,C32,1986-02-05,0.368,NA,NA,NA,NA,NA,NA
TLW,C35,1986-02-05,0.3,NA,NA,NA,NA,NA,NA
TLW,C38,1986-02-05,0.08,NA,NA,NA,NA,NA,NA
TLW,C32,1986-02-06,0.276,NA,NA,NA,NA,NA,NA
TLW,C35,1986-02-06,0.39999999999999997,NA,NA,NA,NA,NA,NA
TLW,C38,1986-02-06,0.11999999999999998,NA,NA,NA,NA,NA,NA
TLW,C32,1986-02-07,0.276,NA,NA,NA,NA,NA,NA
TLW,C35,1986-02-07,0.39999999999999997,NA,NA,NA,NA,NA,NA
TLW,C38,1986-02-07,0.14,NA,NA,NA,NA,NA,NA
TLW,C32,1986-02-08,0.276,NA,NA,NA,NA,NA,NA
TLW,C35,1986-02-08,0.3,NA,NA,NA,NA,NA,NA
TLW,C38,1986-02-08,0.1,NA,NA,NA,NA,NA,NA
TLW,C32,1986-02-09,0.276,NA,NA,NA,NA,NA,NA
TLW,C35,1986-02-09,0.3,NA,NA,NA,NA,NA,NA
TLW,C38,1986-02-09,0.1,NA,NA,NA,NA,NA,NA
TLW,C32,1986-02-10,0.276,NA,NA,NA,NA,NA,NA
TLW,C35,1986-02-10,0.39999999999999997,NA,NA,NA,NA,NA,NA
TLW,C38,1986-02-10,0.1,NA,NA,NA,NA,NA,NA
TLW,C32,1986-02-11,0.276,NA,NA,NA,NA,NA,NA
TLW,C35,1986-02-11,0.39999999999999997,NA,NA,NA,NA,NA,NA
TLW,C38,1986-02-11,0.11999999999999998,NA,NA,NA,NA,NA,NA
TLW,C32,1986-02-12,0.46,NA,NA,NA,NA,NA,NA
TLW,C35,1986-02-12,0.39999999999999997,NA,NA,NA,NA,NA,NA
TLW,C38,1986-02-12,0.11,NA,NA,NA,NA,NA,NA
TLW,C32,1986-02-13,0.552,NA,NA,NA,NA,NA,NA
TLW,C35,1986-02-13,0.39999999999999997,NA,NA,NA,NA,NA,NA
TLW,C38,1986-02-13,0.1,NA,NA,NA,NA,NA,NA
TLW,C32,1986-02-14,0.552,NA,NA,NA,NA,NA,NA
TLW,C35,1986-02-14,0.39999999999999997,NA,NA,NA,NA,NA,NA
TLW,C38,1986-02-14,0.11,NA,NA,NA,NA,NA,NA
TLW,C32,1986-02-15,0.552,NA,NA,NA,NA,NA,NA
TLW,C35,1986-02-15,0.39999999999999997,NA,NA,NA,NA,NA,NA
TLW,C38,1986-02-15,0.1,NA,NA,NA,NA,NA,NA
TLW,C32,1986-02-16,0.552,NA,NA,NA,NA,NA,NA
TLW,C35,1986-02-16,0.39999999999999997,NA,NA,NA,NA,NA,NA
TLW,C38,1986-02-16,0.09,NA,NA,NA,NA,NA,NA
TLW,C32,1986-02-17,0.552,NA,NA,NA,NA,NA,NA
TLW,C35,1986-02-17,0.3,NA,NA,NA,NA,NA,NA
TLW,C38,1986-02-17,0.1,NA,NA,NA,NA,NA,NA
TLW,C32,1986-02-18,0.552,NA,NA,NA,NA,NA,NA
TLW,C35,1986-02-18,0.39999999999999997,5.81,NA,0.0155,0.585,0.0032,2.3499999999999996
TLW,C38,1986-02-18,0.11999999999999998,NA,NA,NA,NA,NA,NA
TLW,C32,1986-02-19,0.552,NA,NA,NA,NA,NA,NA
TLW,C35,1986-02-19,0.3,NA,NA,NA,NA,NA,NA
TLW,C38,1986-02-19,0.08,NA,NA,NA,NA,NA,NA
TLW,C32,1986-02-20,0.552,NA,NA,NA,NA,NA,NA
TLW,C35,1986-02-20,0.3,NA,NA,NA,NA,NA,NA
TLW,C38,1986-02-20,0.11999999999999998,NA,NA,NA,NA,NA,NA
TLW,C32,1986-02-21,0.552,NA,NA,NA,NA,NA,NA
TLW,C35,1986-02-21,0.19999999999999998,NA,NA,NA,NA,NA,NA
TLW,C38,1986-02-21,0.11,NA,NA,NA,NA,NA,NA
TLW,C32,1986-02-22,0.552,NA,NA,NA,NA,NA,NA
TLW,C35,1986-02-22,0.09999999999999999,NA,NA,NA,NA,NA,NA
TLW,C38,1986-02-22,0.11,NA,NA,NA,NA,NA,NA
TLW,C32,1986-02-23,0.644,NA,NA,NA,NA,NA,NA
TLW,C35,1986-02-23,0.19999999999999998,NA,NA,NA,NA,NA,NA
TLW,C38,1986-02-23,0.15000000000000002,NA,NA,NA,NA,NA,NA
TLW,C32,1986-02-24,0.644,NA,NA,NA,NA,NA,NA
TLW,C35,1986-02-24,0.19999999999999998,NA,NA,NA,NA,NA,NA
TLW,C38,1986-02-24,0.18,NA,NA,NA,NA,NA,NA
TLW,C32,1986-02-25,0.644,NA,NA,NA,NA,NA,NA
TLW,C35,1986-02-25,0.19999999999999998,NA,NA,NA,NA,NA,NA
TLW,C38,1986-02-25,0.17,NA,NA,NA,NA,NA,NA
TLW,C32,1986-02-26,0.46,NA,NA,NA,NA,NA,NA
TLW,C35,1986-02-26,0.6,NA,NA,NA,NA,NA,NA
TLW,C38,1986-02-26,0.11999999999999998,NA,NA,NA,NA,NA,NA
TLW,C32,1986-02-27,0.368,NA,NA,NA,NA,NA,NA
TLW,C35,1986-02-27,0.7999999999999999,NA,NA,NA,NA,NA,NA
TLW,C38,1986-02-27,0.11,NA,NA,NA,NA,NA,NA
TLW,C32,1986-02-28,0.276,NA,NA,NA,NA,NA,NA
TLW,C35,1986-02-28,0.9,NA,NA,NA,NA,NA,NA
TLW,C38,1986-02-28,0.1,NA,NA,NA,NA,NA,NA
TLW,C32,1986-03-01,0.276,NA,NA,NA,NA,NA,NA
