region,site,catchment,type,WaterYear,CSMeanTempC,CSPrecipitationmm,Runoffmm,StrCamgL,StrDOCmgL,StrNH4NmgL,StrNO3NmgL,StrTDPmgL,StrSO4SmgL,depNH4Nkgha,depNO3Nkgha,depTotNkgha,depSO4Skgha,NAMGridTempC,NAMGridPrecipitationmm,FWACamgL,FWADOCmgL,FWANH4NmgL,FWANO3NmgL,FWATDPmgL,FWASO4SmgL,iNDVI
EF,SEF,WS77,managed,1978,NA,1275.532,227.2024568,2.582692308,NA,0.049519231,0.029980769,NA,0.805219615,NA,NA,NA,NA,NA,NA,0.54336565,NA,0.007888125,0.006364693,NA,0.628487084,NA
EF,SEF,WS77,managed,1979,NA,1420.486,385.2670761,3.190384615,NA,0.134923077,0.009288462,NA,0.812263846,NA,NA,NA,NA,NA,NA,0.343265986,NA,0.002776468,7.11783e-4,NA,0.324780626,NA
EF,SEF,WS77,managed,1980,NA,1376.416,452.5788077,2.423529412,NA,0.07254902,0.01172549,NA,0.534758824,NA,NA,NA,NA,NA,NA,0.401243454,NA,0.008449898,0.001327218,NA,0.385483181,NA
EF,SEF,WS77,managed,1981,NA,1192.936,136.2472258,3.067307692,NA,0.058846154,0.018903846,NA,0.873484615,NA,NA,NA,NA,17.18698803,1038.163503,0.537234735,NA,0.006858955,0.004879947,NA,0.453816038,NA
EF,SEF,WS77,managed,1982,NA,1612.702,NA,2.756521739,NA,0.031304348,0.011217391,NA,0.55278,NA,NA,NA,NA,17.53689874,1300.188287,NA,NA,NA,NA,NA,NA,148.6777
EF,SEF,WS77,managed,1983,NA,1483.634,NA,2.6,NA,0.01,0.01425,NA,0.4370625,NA,NA,NA,NA,17.65673693,1288.895906,NA,NA,NA,NA,NA,NA,156.9766
EF,SEF,WS77,managed,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.43472503,1363.77802,NA,NA,NA,NA,NA,NA,161.7706
EF,SEF,WS77,managed,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.076780869,0.141890931,0.2186718,0.50251758,18.11216791,964.087956,NA,NA,NA,NA,NA,NA,184.0845
EF,SEF,WS77,managed,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.053777297,0.126833946,0.180611244,0.349754494,18.89588127,1082.97896,NA,NA,NA,NA,NA,NA,157.9331
EF,SEF,WS77,managed,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.080877207,0.211556076,0.292433284,0.556318259,18.17679263,1460.318781,NA,NA,NA,NA,NA,NA,162.2646
EF,SEF,WS77,managed,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04550903,0.163956882,0.209465912,0.474228356,17.21129867,1113.316366,NA,NA,NA,NA,NA,NA,177.0355
EF,SEF,WS77,managed,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.120332202,0.237906175,0.358238377,0.662208966,17.99270363,1181.481018,NA,NA,NA,NA,NA,NA,127.5965
EF,SEF,WS77,managed,1990,NA,NA,236.3146923,2.983193548,NA,0.02557377,0.010693548,NA,0.350758065,0.117151763,0.191776783,0.308928547,0.523782003,18.79856304,971.8148598,0.28629373,NA,0.001912188,3.48237e-4,NA,0.012038188,169.6422
EF,SEF,WS77,managed,1991,NA,NA,849.2984229,2.444867647,NA,0.025569231,0.004415385,NA,0.285544118,0.136035081,0.267068133,0.403103214,0.777189177,19.18242033,1534.683956,0.270674029,NA,0.002399227,6.74706e-4,NA,0.011115279,166.6562
EF,SEF,WS77,managed,1992,NA,NA,386.4532645,2.19,NA,0.0434,0.0165,NA,0.194,0.071163302,0.180554402,0.251717704,0.449438145,17.8,1202.766791,4.46771e-5,NA,8.85382e-7,3.36608e-7,NA,1.31791e-6,179.28585
EF,SEF,WS77,managed,1993,NA,NA,452.08939350000003,5.613658537,NA,0.077153846,0.042617073,NA,0.336317073,0.114691597,0.242271194,0.356962791,0.540676787,18.03386408,1190.804457,0.585632674,NA,0.002434147,0.002566531,NA,0.012488196,179.56335
EF,SEF,WS77,managed,1994,18.80713497,NA,181.2660852,4.814901961,NA,0.104947619,0.030725,NA,0.384019231,0.128378131,0.214827106,0.343205237,0.511928635,17.89844701,1244.086233,0.33791402,NA,0.004337716,0.00653599,NA,0.012897597,193.05
EF,SEF,WS77,managed,1995,19.06452016,NA,560.2733419,2.523846154,NA,NA,0.005461538,NA,0.222769231,0.153100252,0.226575495,0.379675747,0.5611065,18.55689794,1527.661925,0.356708442,NA,NA,3.39116e-4,NA,0.01064997,184.448
EF,SEF,WS77,managed,1996,13.96581837,NA,422.6728877,NA,NA,NA,NA,NA,NA,0.119691519,0.216508826,0.336200345,0.444047757,17.57739516,1233.932735,NA,NA,NA,NA,NA,NA,169.0219
EF,SEF,WS77,managed,1997,19.09124031,NA,426.9208021,NA,NA,NA,NA,NA,NA,0.11306972,0.196732547,0.309802267,0.426968409,17.88616721,1266.936354,NA,NA,NA,NA,NA,NA,196.1598
EF,SEF,WS77,managed,1998,19.33616871,NA,859.8823479,NA,NA,NA,NA,NA,NA,0.165566917,0.221740713,0.38730763,0.558133688,18.61456182,1544.551917,NA,NA,NA,NA,NA,NA,182.191
EF,SEF,WS77,managed,1999,19.41786162,NA,336.0131303,NA,NA,NA,NA,NA,NA,0.104511515,0.209377555,0.31388907,0.38859678,18.84449526,1235.525895,NA,NA,NA,NA,NA,NA,140.3394
EF,SEF,WS77,managed,2000,16.40522144,NA,1083.399143,NA,NA,NA,NA,NA,NA,0.126202584,0.236371905,0.362574489,0.470666505,18.38635294,1203.725195,NA,NA,NA,NA,NA,NA,164.85795
EF,SEF,WS77,managed,2001,NA,NA,38.15384653,NA,NA,NA,NA,NA,NA,0.132121364,0.203010161,0.335131525,0.454683937,17.44673524,928.959857,NA,NA,NA,NA,NA,NA,151.8442
EF,SEF,WS77,managed,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.092356071,0.154598998,0.24695507,0.303321195,19.17058489,1008.251643,NA,NA,NA,NA,NA,NA,117.7911
EF,SEF,WS77,managed,2003,19.74040457,NA,1197.187482,2.69071542,NA,0.207687267,0.279005602,0.1,NA,0.269183545,0.294328418,0.563511963,0.672930327,17.8646287,1454.005281,0.885416377,NA,0.065792495,0.103628952,0.048407057,NA,176.4336
EF,SEF,WS77,managed,2004,18.05193181,NA,84.09310739,4.14840625,24.54825,0.2241875,0.2,0.1,NA,0.134716809,0.194928124,0.329644933,0.448477074,18.05556521,1140.641698,2.993138037,17.59414843,0.108073705,0.134471489,0.067235744,NA,163.9316
EF,SEF,WS77,managed,2005,18.10033986,NA,267.1348085,3.304725,25.43089,0.083641667,0.127791667,0.0804,NA,0.113749779,0.158713815,0.272463593,0.394135756,18.26546814,935.0405552,2.450707422,19.58459884,0.065901039,0.112545953,0.06445101,NA,176.5528
EF,SEF,WS77,managed,2006,18.02557469,NA,221.5504019,3.149472656,18.63495513,0.049307692,0.028,0.016923077,NA,0.142571599,0.189577147,0.332148746,0.479039728,18.51848181,1170.173342,1.875744985,11.86313265,0.028930253,0.01585266,0.011104055,NA,175.6172
EF,SEF,WS77,managed,2007,18.08380076,NA,138.0041001,3.3379,15.75970238,0.03175,0.024571429,0.010691057,0.505494,0.117267024,0.169916838,0.287183862,0.412206115,18.59660086,959.1397956,0.818114118,9.876307009,0.014992439,0.014982,0.007039176,4.58188e-4,193.2366
EF,SEF,WS77,managed,2008,18.55151316,NA,280.9428666,3.463760231,18.7088,0.085272972,0.008559946,0.007165848,2.126606917,0.157795187,0.172288921,0.330084109,0.502285016,18.95115304,1171.460964,2.050531882,13.87554136,0.062254858,0.007770483,0.012006582,1.032521203,166.6034
EF,SEF,WS77,managed,2009,17.89865214,NA,382.8096929,3.038040816,16.83469643,0.122169233,0.020416471,0.011189641,1.247742756,0.136021563,0.138999428,0.275020991,0.301709806,18.19070485,1103.779441,2.15958624,14.56267743,0.116374899,0.031482726,0.006649673,0.953500749,179.0421
EF,SEF,WS77,managed,2010,18.0637052,NA,416.8932666,3.155502315,11.77644081,0.067465146,0.008920007,0.009959259,1.583910503,0.127972769,0.180052024,0.308024792,0.355364797,18.31551684,1434.107059,2.187763074,9.66275323,0.03458835,0.005309452,0.003654979,1.079007037,189.0797
EF,SEF,WS77,managed,2011,17.87427483,NA,67.98632052,4.527528736,19.7154023,0.107632184,0.010988506,0.006126437,2.566903707,0.114816269,0.120741623,0.235557892,0.226252363,18.45853027,869.0029417,2.878954261,11.26911859,0.052561344,0.006452512,0.00365744,1.900556323,170.6133
EF,SEF,WS77,managed,2012,18.23816646,NA,58.89882426,4.042294372,22.019,0.150614719,0.021805195,0.011738095,2.298857571,0.098994099,0.115461203,0.214455302,0.189273997,19.231193180000002,1022.129522,2.796164491,2.801806974,0.131261642,0.015478944,0.009365513,1.6113587089999999,195.1422
EF,SEF,WS77,managed,2013,17.25557284,NA,345.6195097,3.234701479,22.78320918,0.115811346,0.015010173,0.007033856,1.207707312,0.173338445,0.147211996,0.320550441,0.248936684,18.00654693,1282.104171,2.391220719,10.34761785,0.078243361,0.010657868,0.005480623,0.954264426,126.2162
EF,SEF,WS77,managed,2014,17.73602648,NA,273.7557801,3.254188862,14.88674092,0.09933633,0.01603026,0.007238539,1.724030948,0.117227463,0.121465466,0.238692929,0.175639221,18.18804236,1146.937881,2.385799976,13.80636449,0.079670764,0.018417391,0.010233217,1.263169126,178.2785
EF,SEF,WS77,managed,2015,NA,NA,293.7798999,2.268383838,16.58427692,0.11687904,0.00893172,0.012023232,1.175246725,0.12200118,0.102816504,0.224817684,0.139307735,18.34036234,1100.185553,1.475708839,12.14716437,0.045986552,0.00608342,0.004347731,0.756899472,175.1848
EF,SEF,WS77,managed,2016,NA,NA,550.8705613,2.290364873,15.98266981,0.083796194,0.009574006,0.006136125,0.533766654,0.189873628,0.169640931,0.359514558,0.235321942,19.77217746,1720.270372,0.308707493,2.68372628,0.011482253,0.001348783,5.54392e-4,0.053468852,NA
EF,SEF,WS77,managed,2017,NA,NA,429.3541198,2.32605163,14.9054058,0.07528907,0.006126329,0.004809994,0.868532701,0.115884289,0.120207388,0.236091676,0.142892783,19.68572494,1436.631222,NA,NA,NA,NA,NA,NA,NA
EF,SEF,WS77,managed,2018,NA,NA,NA,2.194444444,14.33,0.074166667,0.002333333,0.003981481,0.913937,0.08659442,0.104382629,0.190977049,0.116876358,NA,NA,NA,NA,NA,NA,NA,NA,NA
EF,SEF,WS77,managed,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.017529367,0.023186394,0.040715761,0.040838636,NA,NA,NA,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,unmanaged,1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,unmanaged,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,unmanaged,1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,unmanaged,1966,NA,2101.6656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,unmanaged,1967,NA,1194.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,unmanaged,1968,NA,994.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,unmanaged,1969,NA,1539.278,251.6994429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,unmanaged,1970,NA,1412.978,275.765732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,unmanaged,1971,NA,1837.904,439.9878058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,unmanaged,1972,NA,1223.516,224.3824777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,unmanaged,1973,NA,1593.908,321.4042252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,unmanaged,1974,NA,1422.904,226.8318757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,unmanaged,1975,NA,1457.91,290.5317437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,unmanaged,1976,NA,1338.442,198.359301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EF,SEF,WS80,unmanaged,1977,NA,1286.758,210.1969398,9.479166667,NA,NA,0.0214375,0.01593125,0.803015625,NA,NA,NA,NA,NA,NA,0.124098774,NA,5.44952e-4,4.97686e-4,NA,0.093031096,NA
EF,SEF,WS80,unmanaged,1978,NA,1298.658,170.0851107,12.76538462,NA,NA,0.039692308,0.0205,0.915045577,NA,NA,NA,NA,NA,NA,0.328895025,NA,0.005116198,0.003402157,NA,0.133336872,NA
EF,SEF,WS80,unmanaged,1979,NA,1502.212,313.7678913,11.55384615,NA,NA,0.05275,0.009865385,0.815978077,NA,NA,NA,NA,NA,NA,0.495707947,NA,0.005086162,0.001377932,NA,0.123094483,NA
EF,SEF,WS80,unmanaged,1980,NA,1404.77,347.7147029,9.163461538,NA,NA,0.0375,0.011211538,0.432003462,NA,NA,NA,NA,NA,NA,0.234741134,NA,0.004267921,0.001350633,NA,0.074478371,NA
EF,SEF,WS80,unmanaged,1981,NA,1142.436,59.78921942,11.87115385,NA,NA,0.041346154,0.020384615,1.129190192,NA,NA,NA,NA,17.16576602,1029.366101,0.297862438,NA,0.004140575,0.002663468,NA,0.100733819,NA
EF,SEF,WS80,unmanaged,1982,NA,1593.886,NA,9.022727273,NA,NA,0.025,0.013227273,0.784820455,NA,NA,NA,NA,17.51501551,1292.825704,NA,NA,NA,NA,NA,NA,148.6777
EF,SEF,WS80,unmanaged,1983,NA,1516.524,NA,7.94,NA,NA,0.004,0.0592,0.45288,NA,NA,NA,NA,17.63715937,1284.714028,NA,NA,NA,NA,NA,NA,156.9766
EF,SEF,WS80,unmanaged,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.41371143,1355.140977,NA,NA,NA,NA,NA,NA,161.7706
EF,SEF,WS80,unmanaged,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.076780869,0.141890931,0.2186718,0.50251758,18.09346527,959.8848117,NA,NA,NA,NA,NA,NA,184.0845
EF,SEF,WS80,unmanaged,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.053777297,0.126833946,0.180611244,0.349754494,18.88211582,1079.12447,NA,NA,NA,NA,NA,NA,157.9331
EF,SEF,WS80,unmanaged,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.080877207,0.211556076,0.292433284,0.556318259,18.15972559,1447.847146,NA,NA,NA,NA,NA,NA,162.2646
EF,SEF,WS80,unmanaged,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04550903,0.163956882,0.209465912,0.474228356,17.19439305,1107.238773,NA,NA,NA,NA,NA,NA,177.0355
EF,SEF,WS80,unmanaged,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.120332202,0.237906175,0.358238377,0.662208966,17.96848084,1176.357726,NA,NA,NA,NA,NA,NA,127.5965
EF,SEF,WS80,unmanaged,1990,NA,NA,158.8742722,13.18582258,NA,NA,0.0995,0.007951613,0.636008516,0.117151763,0.191776783,0.308928547,0.523782003,18.77969106,970.1752605,0.358353968,NA,0.002427114,4.59921e-4,NA,0.015108081,169.6422
EF,SEF,WS80,unmanaged,1991,NA,NA,616.4233165,12.08255882,NA,NA,0.034661538,0.008523077,0.338229141,0.136035081,0.267068133,0.403103214,0.777189177,19.16198973,1535.959677,0.333968573,NA,0.003152885,8.59697e-4,NA,0.013673663,166.6562
EF,SEF,WS80,unmanaged,1992,NA,NA,369.3671301,9.49,NA,NA,0.048,0.0118,NA,0.071163302,0.180554402,0.251717704,0.449438145,17.8,1197.879409,8.32732e-4,NA,1.65025e-5,6.27401e-6,NA,2.45644e-5,179.28585
EF,SEF,WS80,unmanaged,1993,NA,NA,676.8089476,12.44619048,NA,NA,0.039678571,0.022507143,NA,0.114691597,0.242271194,0.356962791,0.540676787,18.01732775,1185.53298,NA,NA,NA,NA,NA,NA,179.56335
EF,SEF,WS80,unmanaged,1994,18.80713497,NA,NA,16.04960784,NA,NA,0.031314286,0.039648077,NA,0.128378131,0.214827106,0.343205237,0.511928635,17.87663663,1241.371361,NA,NA,NA,NA,NA,NA,193.05
EF,SEF,WS80,unmanaged,1995,19.06452016,NA,NA,6.799230769,NA,NA,NA,0.012153846,NA,0.153100252,0.226575495,0.379675747,0.5611065,18.53457545,1524.404481,NA,NA,NA,NA,NA,NA,184.448
EF,SEF,WS80,unmanaged,1996,13.96581837,NA,453.4503428,NA,NA,NA,NA,NA,NA,0.119691519,0.216508826,0.336200345,0.444047757,17.55153301,1231.740976,NA,NA,NA,NA,NA,NA,169.0219
EF,SEF,WS80,unmanaged,1997,19.09124031,NA,485.0916825,NA,NA,NA,NA,NA,NA,0.11306972,0.196732547,0.309802267,0.426968409,17.86130307,1259.546034,NA,NA,NA,NA,NA,NA,196.1598
EF,SEF,WS80,unmanaged,1998,19.33616871,NA,1219.38829,NA,NA,NA,NA,NA,NA,0.165566917,0.221740713,0.38730763,0.558133688,18.58670508,1538.269871,NA,NA,NA,NA,NA,NA,182.191
EF,SEF,WS80,unmanaged,1999,19.41786162,NA,649.7366423,NA,NA,NA,NA,NA,NA,0.104511515,0.209377555,0.31388907,0.38859678,18.82052417,1230.332542,NA,NA,NA,NA,NA,NA,140.3394
EF,SEF,WS80,unmanaged,2000,16.40522144,NA,NA,NA,NA,NA,NA,NA,NA,0.126202584,0.236371905,0.362574489,0.470666505,18.36576383,1199.461679,NA,NA,NA,NA,NA,NA,164.85795
EF,SEF,WS80,unmanaged,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.132121364,0.203010161,0.335131525,0.454683937,17.43054911,926.5836991,NA,NA,NA,NA,NA,NA,151.8442
EF,SEF,WS80,unmanaged,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.092356071,0.154598998,0.24695507,0.303321195,19.15078211,1000.847337,NA,NA,NA,NA,NA,NA,117.7911
EF,SEF,WS80,unmanaged,2003,19.74040457,NA,1009.549829,NA,NA,NA,NA,NA,NA,0.269183545,0.294328418,0.563511963,0.672930327,17.84750265,1447.155582,0.60051754,NA,0.038623329,0.06808818,0.031810825,NA,176.4336
EF,SEF,WS80,unmanaged,2004,18.05193181,NA,58.37113271,11.35374074,20.23140741,0.1,0.119074074,0.203703704,NA,0.134716809,0.194928124,0.329644933,0.448477074,18.03708044,1135.905459,1.304261115,7.781210431,0.043478087,0.058383713,0.029191857,NA,163.9316
EF,SEF,WS80,unmanaged,2005,18.10033986,NA,167.2424249,8.576083333,29.78264394,0.072800505,0.069939394,0.111580808,NA,0.113749779,0.158713815,0.272463593,0.394135756,18.25579272,929.1486422,2.17437944,18.43221344,0.058211212,0.087632868,0.053377749,NA,176.5528
EF,SEF,WS80,unmanaged,2006,18.02557469,NA,108.9522562,10.62595052,20.56298177,0.015013021,0.044934896,0.067109375,NA,0.142571599,0.189577147,0.332148746,0.479039728,18.50057632,1165.162661,1.78140323,10.43967232,0.026646225,0.018916778,0.009446622,NA,175.6172
EF,SEF,WS80,unmanaged,2007,18.08380076,NA,82.21932583,12.28296111,19.75051938,0.016162791,0.041379845,0.028238095,1.104339,0.117267024,0.169916838,0.287183862,0.412206115,18.58475374,954.6212273,0.928005934,11.3207405,0.017630842,0.017296,0.008108472,NA,193.2366
EF,SEF,WS80,unmanaged,2008,18.55151316,NA,124.4648202,12.14159477,33.45866304,0.021964216,0.15209232,0.008667014,3.210873059,0.157795187,0.172288921,0.330084109,0.502285016,18.94059803,1168.327474,1.864534198,14.54344639,0.059815596,0.009087881,0.012462123,NA,166.6034
EF,SEF,WS80,unmanaged,2009,17.89865214,NA,243.9594594,12.16631199,24.42383583,0.018371976,0.188358566,0.023527834,1.241505089,0.136021563,0.138999428,0.275020991,0.301709806,18.17757848,1100.033377,1.972986988,14.11128335,0.111056693,0.035847494,0.006350547,NA,179.0421
EF,SEF,WS80,unmanaged,2010,17.52052487,NA,310.584932,12.67154644,18.07487213,0.012706143,0.053445238,0.013013864,2.027375563,0.127972769,0.180052024,0.308024792,0.355364797,18.29809264,1429.536175,2.112748423,8.360730471,0.031739955,0.004846278,0.003053124,NA,189.0797
EF,SEF,WS80,unmanaged,2011,17.63635671,NA,31.71488155,9.595144928,27.32666667,0.016594203,0.050789855,0.017030303,2.715310957,0.114816269,0.120741623,0.235557892,0.226252363,18.44406659,867.0332568,2.736620468,11.00363813,0.054631485,0.007410248,0.003781245,NA,170.6133
EF,SEF,WS80,unmanaged,2012,16.9137105,NA,21.49539728,9.94797619,26.47,0.031357143,0.057690476,0.030559524,3.439410321,0.098994099,0.115461203,0.214455302,0.189273997,19.213539,1022.830398,2.6866948,2.400655973,0.129556028,0.015393035,0.008562633,NA,195.1422
EF,SEF,WS80,unmanaged,2013,15.53377563,NA,169.2953056,10.00839321,33.02814394,0.039728957,0.097293242,0.016792367,2.158643421,0.173338445,0.147211996,0.320550441,0.248936684,17.98940739,1279.208316,2.402085721,10.89390521,0.07356341,0.009780726,0.00515994,NA,126.2162
EF,SEF,WS80,unmanaged,2014,17.33910232,NA,132.6018967,9.035428571,27.84205333,0.029719571,0.02194122,0.094273857,1.77704784,0.117227463,0.121465466,0.238692929,0.175639221,18.17110941,1138.675262,2.440146084,15.05995074,0.080744767,0.018940605,0.010351176,NA,178.2785
EF,SEF,WS80,unmanaged,2015,NA,NA,215.1038307,8.487126068,22.45402778,0.013797009,0.038014957,0.016973077,1.464473519,0.12200118,0.102816504,0.224817684,0.139307735,18.32630959,1095.898378,1.116405264,8.356778788,0.031251348,0.0040521,0.002551837,NA,175.1848
EF,SEF,WS80,unmanaged,2016,NA,NA,461.1423599,8.770477912,23.09460976,0.014316867,0.08185743,0.019010843,0.786625572,0.189873628,0.169640931,0.359514558,0.235321942,19.75913958,1718.046501,1.328663427,10.25517231,0.04941727,0.0064648,0.00246862,NA,NA
EF,SEF,WS80,unmanaged,2017,NA,NA,225.3840382,8.629344086,26.07597849,0.014092473,0.069315054,0.006906667,0.735796084,0.115884289,0.120207388,0.236091676,0.142892783,19.67575204,1434.042202,0.797814681,6.192301144,0.027194769,0.0026813369999999998,0.00197835,NA,NA
EF,SEF,WS80,unmanaged,2018,NA,NA,NA,16.1025,19.8575,0.0135,0.10075,0.00825,1.11063825,0.08659442,0.104382629,0.190977049,0.116876358,NA,NA,0.560672711,3.252773161,0.019929293,8.55886e-4,8.1034e-4,NA,NA
EF,SEF,WS80,unmanaged,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.017529367,0.023186394,0.040715761,0.040838636,NA,NA,NA,NA,NA,NA,NA,NA,NA
NF,HBEF,WS1,managed,1965,4.695846134,943.9,442.821,1.475833333,NA,NA,NA,NA,NA,1.95543,6.500958,8.456388,29.42768,NA,NA,1.476132794,0,0,0,0,0,NA
NF,HBEF,WS1,managed,1966,4.803974654,1223.6,680.996,1.573333333,NA,NA,NA,NA,NA,2.542894,16.877124,19.420018,41.06672,NA,NA,1.617768768,0,0,0,0,0,NA
NF,HBEF,WS1,managed,1967,5.084991039,1302.9,757.971,1.6,NA,NA,NA,NA,NA,2.234975,18.668709,20.903684,39.93666,NA,NA,1.627615384,0,0,0,0,0,NA
NF,HBEF,WS1,managed,1968,5.471786553,1391.5,870.252,1.668333333,NA,NA,NA,NA,NA,2.909217,22.121881,25.031098,43.623,NA,NA,1.665830093,0,0,0,0,0,NA
NF,HBEF,WS1,managed,1969,6.136911162,1244.4,852.497,1.620833333,NA,NA,NA,NA,NA,3.072853,15.100508,18.173361,31.63161,NA,NA,1.6564678,0,0,0,0,0,NA
NF,HBEF,WS1,managed,1970,4.971319764,1276.1,834.632,2.014166667,NA,0.030283917,0.931823735,NA,1.926072371,3.043578,17.281757,20.325335,29.75564,NA,NA,2.167864855,0,0.002588693,0.079653026,0,0.164642182,NA
NF,HBEF,WS1,managed,1971,5.96453533,1226.8,730.811,1.9475,NA,0.031125137,0.596988406,NA,2.399523437,4.318555,23.816577,28.135132,38.82089,NA,NA,2.025607442,0,0.026145633,0.941534465,0,2.292887287,NA
NF,HBEF,WS1,managed,1972,6.065452354,1217.7,684.296,1.7925,NA,0.007829816,0.360662847,4.34842e-4,2.356406565,2.751077,20.994276,23.745353,32.14677,NA,NA,1.871533123,0,0.007059117,0.681307433,3.13e-4,2.323871114,NA
NF,HBEF,WS1,managed,1973,5.457514081,1514.4,952.916,1.78,NA,0.012747717,0.447124795,5.43552e-4,2.448481949,2.213671,21.751425,23.965096,38.00391,NA,NA,1.805162144,0,0.014890411,0.591483692,4.12e-4,2.351361226,NA
NF,HBEF,WS1,managed,1974,5.55859575,1856.6,1335.332,1.835,NA,0.023618867,0.732940548,5.97907e-4,2.268781956,3.782148,30.646761,34.428909,53.21575,NA,NA,1.830038739,0,0.024428134,0.822105988,6.17418e-4,2.20021911,NA
NF,HBEF,WS1,managed,1975,6.033698157,1219.7,760.748,1.753333333,NA,0.018700966,0.584244069,7.06617e-4,2.283525144,2.320341,19.716108,22.036449,35.41954,NA,NA,1.832065783,0,0.017382156,0.834002345,7.42625e-4,2.22950596,NA
NF,HBEF,WS1,managed,1976,5.727474972,1652.9,1188.641,1.716666667,NA,0.012683008,0.676127537,8.42505e-4,2.253760594,2.241722,22.92333,25.165052,38.25056,NA,NA,1.722312902,0,0.012352845,0.810254394,8.36e-4,2.178472457,NA
NF,HBEF,WS1,managed,1977,4.980062724,1328.7,867.627,1.584166667,NA,0.007247433,0.584921759,7.33795e-4,2.040401624,2.224808,23.382761,25.607569,31.2655,NA,NA,1.610366344,0,0.006942004,0.844855886,7.42186e-4,1.887497025,NA
NF,HBEF,WS1,managed,1978,4.965642601,1442.8,950.127,1.455,NA,0.006406213,0.279358873,0.001195814,2.151114623,1.968576,23.251898,25.220474,37.54119,NA,NA,1.452614924,0,0.006758566,0.356607327,0.001279018,2.084942472,NA
NF,HBEF,WS1,managed,1979,5.422452637,1270,814.881,1.414166667,NA,0.008929873,0.335004751,0.001032749,2.277961677,2.170476,21.537116,23.707592000000002,32.58524,NA,NA,1.353566987,0,0.008179586,0.382238833,0.001243826,2.016843758,NA
NF,HBEF,WS1,managed,1980,5.95755778,1137.2,713.724,1.439166667,NA,0.012359462,0.426530549,8.69683e-4,2.030387383,2.005893,19.128429,21.134322,25.84965,-1.538000107,792.9120117,1.478240622,0,0.013472132,0.62547175,0.001079814,1.954732221,NA
NF,HBEF,WS1,managed,1981,4.905664363,1254.9,752.7,1.426666667,NA,0.015336086,0.395808603,3.26131e-4,2.12357546,2.596542,20.89413,23.490672,29.78972,3.947083314,1152.279994,1.447120699,0,0.015597027,0.561444049,4.27325e-4,2.078123458,NA
