region,site,catchment,dec_water_yr,FWACamgL,FWADOCmgL,FWANH4NmgL,FWANO3NmgL,FWATDPmgL,FWASO4SmgL
NF,ELA,EIF,1984.4166666666667,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1984.5,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1984.5833333333333,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1984.6666666666667,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1984.75,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1984.8333333333333,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1984.9166666666667,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1985,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1985.0833333333333,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1985.1666666666667,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1985.25,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1985.3333333333333,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1985.4166666666667,0.488331072,2.284396201,0.00282789,0.003290674,0.002151967,0.30391478
NF,ELA,EIF,1985.5,1.025297124,6.28952183,0.021467723,0.007669851,0.007473146,0.604331633
NF,ELA,EIF,1985.5833333333333,0.293578182,1.107291429,0.00121289,3.60073e-4,7.66649e-4,0.156790935
NF,ELA,EIF,1985.6666666666667,0.370470961,1.850658858,0.004319507,9.59647e-4,0.001181064,0.149887791
NF,ELA,EIF,1985.75,0.353721489,1.997358944,0.009946422,0.001678903,0.001082833,0.118535915
NF,ELA,EIF,1985.8333333333333,0.203745711,1.158829465,8.63173e-4,2.54253e-4,8.45409e-4,0.07177378
NF,ELA,EIF,1985.9166666666667,1.88489083,12.00989217,0.015089954,0.043731347,0.00852678,0.489963918
NF,ELA,EIF,1986,0.382888121,2.035210559,0.003178276,6.49755e-4,6.46763e-4,0.171142184
NF,ELA,EIF,1986.0833333333333,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1986.1666666666667,0.131080645,0.349548387,0.001367661,9.41115e-4,2.37097e-4,0.058793286
NF,ELA,EIF,1986.25,0.09,0.236470588,6.39479e-4,6.97622e-4,1.76471e-4,0.049089417
NF,ELA,EIF,1986.3333333333333,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1986.4166666666667,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1986.5,0.093809328,0.208585386,6.53647e-4,2.14025e-4,0.001014964,0.04730678
NF,ELA,EIF,1986.5833333333333,0.161469187,0.852049302,0.001642349,2.52848e-4,2.86935e-4,0.071687813
NF,ELA,EIF,1986.6666666666667,1.307793103,5.474482759,0.007084991,0.003740537,0.004055172,0.360973104
NF,ELA,EIF,1986.75,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1986.8333333333333,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1986.9166666666667,0.939064748,5.694964029,0.005808002,0.00193845,0.002346123,0.503300335
NF,ELA,EIF,1987,0.607631579,4.897396122,0.002391373,0.001301878,0.001353878,0.264827207
NF,ELA,EIF,1987.0833333333333,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1987.1666666666667,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1987.25,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1987.3333333333333,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1987.4166666666667,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1987.5,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1987.5833333333333,1.127089241,6.363302752,0.005297629,0.017042858,0.003804003,0.320806506
NF,ELA,EIF,1987.6666666666667,2.123320442,14.47823204,0.013002908,0.009066444,0.007466298,0.383547278
NF,ELA,EIF,1987.75,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1987.8333333333333,3.441142857,20.544,0.004082228,0.022867196,0.012142857,1.533609494
NF,ELA,EIF,1987.9166666666667,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1988,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1988.0833333333333,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1988.1666666666667,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1988.25,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1988.3333333333333,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1988.4166666666667,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1988.5,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1988.5833333333333,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1988.6666666666667,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1988.75,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1988.8333333333333,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1988.9166666666667,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1989,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1989.0833333333333,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1989.1666666666667,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1989.25,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1989.3333333333333,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1989.4166666666667,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1989.5,2.085456836,14.07096306,0.006529569,0.021885201,0.009664617,1.224854616
NF,ELA,EIF,1989.5833333333333,0.474557287,2.658694538,0.001076641,0.00349162,0.001391244,0.27247188
NF,ELA,EIF,1989.6666666666667,2.040197116,15.40078116,0.005004873,0.009575355,0.006279978,0.734948548
NF,ELA,EIF,1989.75,1.642256325,15.46501866,0.007376691,0.003534894,0.007810867,0.319485166
NF,ELA,EIF,1989.8333333333333,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1989.9166666666667,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1990,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1990.0833333333333,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1990.1666666666667,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1990.25,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1990.3333333333333,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1990.4166666666667,4.591069767,25.47906977,0.026870882,0.250268286,0.018269767,2.635034063
NF,ELA,EIF,1990.5,1.560747126,9.462546419,0.023385605,0.028585914,0.008784704,0.761839368
NF,ELA,EIF,1990.5833333333333,0.41169238,2.0906030860000002,0.00132722,0.003252743,0.001121085,0.242418918
NF,ELA,EIF,1990.6666666666667,1.810129537,13.68578684,0.010233967,0.009990531,0.005456714,0.618080879
NF,ELA,EIF,1990.75,0.832755991,5.636601307,0.004597316,0.004879417,0.003254902,0.148762751
NF,ELA,EIF,1990.8333333333333,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1990.9166666666667,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1991,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1991.0833333333333,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1991.1666666666667,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1991.25,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1991.3333333333333,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1991.4166666666667,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1991.5,3.144870201,15.27503187,0.03419882,0.119298229,0.010526349,1.884663674
NF,ELA,EIF,1991.5833333333333,1.85882607,11.74305457,0.013599862,0.016198603,0.005039393,1.136312962
NF,ELA,EIF,1991.6666666666667,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1991.75,1.011935056,7.023777336,0.004320981,0.002374385,0.002885355,0.43066767
NF,ELA,EIF,1991.8333333333333,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1991.9166666666667,0.734989195,4.976407779,0.00252556,0.001971133,0.002412991,0.372868287
NF,ELA,EIF,1992,0.948233098,5.963318125,0.002966103,0.006125538,0.002696806,0.512391875
NF,ELA,EIF,1992.0833333333333,0.428036778,2.931612464,0.002242401,0.004941494,0.00123242,0.253484945
NF,ELA,EIF,1992.1666666666667,0.069158291,0.307537688,1.46327e-4,7.70489e-4,2.07286e-4,0.04069858
NF,ELA,EIF,1992.25,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1992.3333333333333,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1992.4166666666667,1.024636872,4.030391061,0.006745666,0.023993002,0.002994413,0.642729658
NF,ELA,EIF,1992.5,1.437816892,10.69810665,0.020376396,0.019853975,0.007580807,0.735625689
NF,ELA,EIF,1992.5833333333333,0.606116033,3.895051968,0.008173539,0.003203237,0.002156159,0.232670856
NF,ELA,EIF,1992.6666666666667,0.179943468,1.026212344,9.79583e-4,2.41501e-4,5.17386e-4,0.039576661
NF,ELA,EIF,1992.75,0.481742984,3.6713774,0.002417994,5.89037e-4,0.001445993,0.08721567
NF,ELA,EIF,1992.8333333333333,0.336973463,2.323170977,0.002026962,4.12639e-4,0.001191804,0.022165661
NF,ELA,EIF,1992.9166666666667,0.530890131,4.290382496,0.003237743,2.29008e-4,0.001412482,0.065008235
NF,ELA,EIF,1993,0.611846473,3.177178423,0.003692453,0.003610285,0.001876902,0.067950481
NF,ELA,EIF,1993.0833333333333,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1993.1666666666667,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1993.25,0.066176471,0.218823529,9.13542e-4,8.03926e-4,3.52941e-4,0.017426743
NF,ELA,EIF,1993.3333333333333,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1993.4166666666667,1.223854267,9.080306807,0.020067925,0.041433303,0.009060403,0.428628082
NF,ELA,EIF,1993.5,0.834368246,5.419368246,0.009563303,0.008611583,0.004678997,0.271893537
NF,ELA,EIF,1993.5833333333333,0.324595528,1.925148155,0.002244978,0.001193421,0.001076532,0.072387981
NF,ELA,EIF,1993.6666666666667,0.763330139,4.464666986,0.005535662,0.001663214,0.00267034,0.076875015
NF,ELA,EIF,1993.75,0.644657178,5.306997245,0.003247227,5.77706e-4,0.002827824,0.045053356
NF,ELA,EIF,1993.8333333333333,0.445744724,2.488836181,0.002240565,0.001843181,0.001702312,0.022424519
NF,ELA,EIF,1993.9166666666667,0.939090386,5.622590674,0.003008811,0.001313959,0.003302533,0.055647164
NF,ELA,EIF,1994,0.44998040500000003,2.121280209,0.001369925,9.42244e-4,0.001254735,0.04029244
NF,ELA,EIF,1994.0833333333333,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1994.1666666666667,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1994.25,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1994.3333333333333,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1994.4166666666667,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1994.5,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1994.5833333333333,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1994.6666666666667,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1994.75,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1994.8333333333333,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1994.9166666666667,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1995,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1995.0833333333333,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1995.1666666666667,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1995.25,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1995.3333333333333,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1995.4166666666667,NA,1.105575334,0.00104592,9.98009e-4,8.08169e-4,0.051077086
NF,ELA,EIF,1995.5,0.269902484,1.073452519,0.002677312,0.001962789,0.001118644,0.07197915
NF,ELA,EIF,1995.5833333333333,0.554842125,3.374112309,0.002940287,0.003395566,0.001622235,0.106727057
NF,ELA,EIF,1995.6666666666667,0.779711538,3.533365385,0.003740691,0.001052374,0.002329327,0.046339938
NF,ELA,EIF,1995.75,1.006940211,3.397420868,0.009717763,0.007666186,0.006252052,0.035540968
NF,ELA,EIF,1995.8333333333333,0.281003584,0.868817204,5.56638e-4,7.44892e-4,8.96057e-4,0.038046938
NF,ELA,EIF,1995.9166666666667,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1996,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1996.0833333333333,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1996.1666666666667,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1996.25,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1996.3333333333333,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1996.4166666666667,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1996.5,1.413023692,11.01463793,0.017164618,0.016829589,0.006623344,0.522297653
NF,ELA,EIF,1996.5833333333333,0.520110535,3.352323003,0.005136987,0.00267415,0.002065112,0.166145903
NF,ELA,EIF,1996.6666666666667,0.310368852,1.347540984,0.001831483,2.55985e-4,9.95902e-4,0.044222725
NF,ELA,EIF,1996.75,0.58566021,3.27898215,0.002986799,0.001594341,0.003162172,0.033098087
NF,ELA,EIF,1996.8333333333333,2.125524697,9.594536798,0.012450127,0.004774683,0.01285727,0.042954691
NF,ELA,EIF,1996.9166666666667,0.423281841,1.982534678,0.001410547,3.67687e-4,0.002070618,0.013369159
NF,ELA,EIF,1997,0.380382768,2.567877514,0.001673426,5.41582e-4,0.001620384,0.045432867
NF,ELA,EIF,1997.0833333333333,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1997.1666666666667,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1997.25,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1997.3333333333333,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1997.4166666666667,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1997.5,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1997.5833333333333,0.517752897,3.599937508,0.00238746,0.002561505,0.00179612,0.10588377
NF,ELA,EIF,1997.6666666666667,1.021470588,4.229411765,0.005281795,0.003116488,0.003856863,0.052911846
NF,ELA,EIF,1997.75,0.907538071,4.514880348,0.005047038,0.006763222,0.005753082,0.03941186
NF,ELA,EIF,1997.8333333333333,0.4,1.546666667,2.30077e-4,0.002398409,0.002864198,0.00428593
NF,ELA,EIF,1997.9166666666667,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1998,0.594963204,4.141201438,0.002091516,0.003400087,0.002608934,0.193181332
NF,ELA,EIF,1998.0833333333333,NA,0.334052654,NA,NA,NA,0.021372647
NF,ELA,EIF,1998.1666666666667,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1998.25,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1998.3333333333333,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1998.4166666666667,NA,3.697556456,NA,NA,NA,0.211719728
NF,ELA,EIF,1998.5,0.134251458,0.825709657,0.0012707,0.001483444,5.8814e-4,0.046076001
NF,ELA,EIF,1998.5833333333333,0.237439348,1.520428135,0.001355371,6.07964e-4,8.18145e-4,0.03805922
NF,ELA,EIF,1998.6666666666667,0.527322306,2.813285087,0.002109765,0.001254196,0.002262083,0.047812458
NF,ELA,EIF,1998.75,1.3208,6.9952,0.006715265,0.00587512,0.010816,0.04474808
NF,ELA,EIF,1998.8333333333333,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1998.9166666666667,0.28626506,1.160963855,8.23288e-4,1.5e-5,0.001192771,0.139575999
NF,ELA,EIF,1999,0.222012628,1.535895817,0.001486218,0.001061866,0.001550118,0.085824496
NF,ELA,EIF,1999.0833333333333,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1999.1666666666667,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1999.25,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1999.3333333333333,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1999.4166666666667,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1999.5,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,1999.5833333333333,0.30416895,2.427164384,0.002086562,0.00177394,0.001088813,0.101754673
NF,ELA,EIF,1999.6666666666667,0.404305599,2.552932616,0.002002936,0.00147794,0.001337551,0.052833755
NF,ELA,EIF,1999.75,0.244358609,1.481813377,7.61356e-4,2.03027e-4,0.001264281,0.012538669
NF,ELA,EIF,1999.8333333333333,0.865292653,4.18505604,0.004756732,0.002324795,0.005525529,0.018723181
NF,ELA,EIF,1999.9166666666667,0.65579074,4.325075165,0.003005963,0.001038699,0.003348567,0.100160476
NF,ELA,EIF,2000,0.380932404,3.224488586,0.002507487,0.002204217,0.002539579,0.071035399
NF,ELA,EIF,2000.0833333333333,0.363880197,2.328833259,0.002568699,0.00269016,0.001874534,0.06846273
NF,ELA,EIF,2000.1666666666667,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,2000.25,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,2000.3333333333333,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,2000.4166666666667,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,2000.5,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,2000.5833333333333,0.423620079,2.560606299,0.003299559,0.002422519,7.88632e-4,0.085734126
NF,ELA,EIF,2000.6666666666667,0.45419076,3.841679463,0.003894307,1.74152e-4,0.001434256,0.05740186
NF,ELA,EIF,2000.75,0.353143541,3.023655502,0.004929543,0.001123863,0.001344976,0.023218026
NF,ELA,EIF,2000.8333333333333,1.210599622,11.33088886,0.008888106,0.002078732,0.006859022,0.078023961
NF,ELA,EIF,2000.9166666666667,0.509428639,2.795138674,0.00224921,0.001109263,0.002381621,0.015033083
NF,ELA,EIF,2001,0.409085863,1.970477016,0.001322156,0.001162124,9.96704e-4,0.016461108
NF,ELA,EIF,2001.0833333333333,0.212185497,1.658959897,0.001292526,0.001262411,8.87292e-4,0.033982893
NF,ELA,EIF,2001.1666666666667,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,2001.25,0.148916409,0.40123839,0.002283855,0.002587671,6.81115e-4,0.016948767
NF,ELA,EIF,2001.3333333333333,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,2001.4166666666667,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,2001.5,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,2001.5833333333333,0.300177205,2.113174613,0.003039957,0.001839088,0.001827256,0.050093136
NF,ELA,EIF,2001.6666666666667,0.681621359,4.453242718,0.005198852,0.002862381,0.002512298,0.055387288
NF,ELA,EIF,2001.75,0.492850291,2.771181912,0.002219932,0.00151449,0.002477218,0.027259274
NF,ELA,EIF,2001.8333333333333,0.845906157,4.981370407,0.007487314,0.001874303,0.004744786,0.034760621
NF,ELA,EIF,2001.9166666666667,0.317855179,1.344307974,0.001579356,6.48495e-4,0.001340055,0.015845938
NF,ELA,EIF,2002,0.707657343,3.75951049,0.003838207,0.00573509,0.002648601,0.081218841
NF,ELA,EIF,2002.0833333333333,0.105930079,0.715527704,3.87999e-4,6.62193e-4,4.33047e-4,0.018347332
NF,ELA,EIF,2002.1666666666667,0.09455312,0.420708263,6.18721e-4,0.001085961,5.84317e-4,0.013564822
NF,ELA,EIF,2002.25,0.100759013,0.438557875,7.95666e-4,0.002237534,5.80645e-4,0.022688812
NF,ELA,EIF,2002.3333333333333,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,2002.4166666666667,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,2002.5,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,2002.5833333333333,0.332289807,1.94630683,0.002430767,0.002112371,0.001252232,0.082029323
NF,ELA,EIF,2002.6666666666667,0.28959312,2.140823587,0.002914872,4.17315e-4,0.001070663,0.035821949
NF,ELA,EIF,2002.75,0.659182222,2.942506667,0.005106334,0.001034908,0.002180444,0.016809089
NF,ELA,EIF,2002.8333333333333,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,2002.9166666666667,0.744985,3.985404,0.004642757,0.005512895,0.00291,0.158106508
NF,ELA,EIF,2003,0.430877514,1.603085923,0.00138693,0.002146225,0.001568556,0.053616772
NF,ELA,EIF,2003.0833333333333,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,2003.1666666666667,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,2003.25,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,2003.3333333333333,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,2003.4166666666667,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,2003.5,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,2003.5833333333333,0.317362553,1.798445213,0.001965907,0.001717805,9.69627e-4,0.081660406
NF,ELA,EIF,2003.6666666666667,0.795378024,6.265862903,0.005310723,0.001863534,0.003156754,0.112271555
NF,ELA,EIF,2003.75,0.926824034,4.843519313,0.004362457,0.002198857,0.003785408,0.059970834
NF,ELA,EIF,2003.8333333333333,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,2003.9166666666667,0.895012305,4.917479902,0.007107716,0.015602621,0.00323872,0.343348539
NF,ELA,EIF,2004,0.640602007,4.059852843,0.003153655,7.33094e-4,0.001867336,0.182492891
NF,ELA,EIF,2004.0833333333333,0.070306122,0.359527697,1.61867e-4,4.10961e-4,2.08455e-4,0.018787651
NF,ELA,EIF,2004.1666666666667,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,2004.25,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,2004.3333333333333,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,2004.4166666666667,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,2004.5,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,2004.5833333333333,0.7357919,7.183576885,0.011253378,0.004650055,0.003544878,0.187388206
NF,ELA,EIF,2004.6666666666667,0.492015088,3.162682549,0.001493515,4.87223e-4,0.001270201,0.06319224
NF,ELA,EIF,2004.75,0.962843137,3.799117647,0.002915722,0.001772846,0.002602941,0.040629674
NF,ELA,EIF,2004.8333333333333,0.686935185,3.3516,0.001729893,0.001641725,7.53704e-4,0.060749972
NF,ELA,EIF,2004.9166666666667,0.480435336,3.976513747,9.09356e-4,3.96e-5,0.001638747,0.038088789
NF,ELA,EIF,2005,0.633841548,3.754775679,0.001766553,0.001024027,0.001529019,0.056146942
NF,ELA,EIF,2005.0833333333333,0.187283237,1.204231214,5.65551e-4,3.05548e-4,4.16185e-4,0.022054485
NF,ELA,EIF,2005.1666666666667,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,2005.25,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,2005.3333333333333,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,2005.4166666666667,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,2005.5,0.032244569,0.194305538,1.26547e-4,3.16e-5,9.31e-5,0.00610061
NF,ELA,EIF,2005.5833333333333,0.408831441,2.998140178,0.002480925,0.001434377,0.00122347,0.055949094
NF,ELA,EIF,2005.6666666666667,0.682228049,5.933841065,0.002630134,9.4848e-4,0.002704047,0.04860482
NF,ELA,EIF,2005.75,0.249944238,1.674184015,8.5878e-4,4.74677e-4,0.001105948,0.010152294
NF,ELA,EIF,2005.8333333333333,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,2005.9166666666667,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,2006,0.480477759,2.796771005,0.001645128,0.008818157,0.001609555,0.126451104
NF,ELA,EIF,2006.0833333333333,0.099044493,0.512980306,4.19123e-4,9.87618e-4,4.58789e-4,0.026935947
NF,ELA,EIF,2006.1666666666667,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,2006.25,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,2006.3333333333333,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,2006.4166666666667,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,2006.5,0.221813683,1.846350612,0.001478185,0.002542742,0.001324261,0.074872032
NF,ELA,EIF,2006.5833333333333,0.284979213,4.541583626,0.002636089,1.26566e-4,0.003849057,0.048288476
NF,ELA,EIF,2006.6666666666667,0.249229692,4.49102521,0.003550851,1.69264e-4,0.001273109,0.009546723
NF,ELA,EIF,2006.75,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,2006.8333333333333,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,2006.9166666666667,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,2007,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,2007.0833333333333,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,2007.1666666666667,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,2007.25,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,2007.3333333333333,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,2007.4166666666667,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,2007.5,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,2007.5833333333333,0.501351544,6.037003325,0.00512202,7.0245e-4,0.004400475,0.324697694
NF,ELA,EIF,2007.6666666666667,0.240608137,2.420600801,0.002634155,1.67e-5,0.001251701,0.115449827
NF,ELA,EIF,2007.75,0.302031831,7.308568003,0.002967048,4.65e-5,0.0012747,0.049448852
NF,ELA,EIF,2007.8333333333333,1.125,3.73275,0.005095851,0.001101246,0.003,0.068222017
NF,ELA,EIF,2007.9166666666667,0.644444444,2.033797101,0.001901889,5.33e-5,0.00152657,0.040250476
NF,ELA,EIF,2008,0.161391232,0.232407823,7.46714e-4,1.79268e-4,5.38511e-4,0.040321808
NF,ELA,EIF,2008.0833333333333,0.113337547,0.631213654,5.39925e-4,2.35607e-4,3.12895e-4,0.029709337
NF,ELA,EIF,2008.1666666666667,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,2008.25,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,2008.3333333333333,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,2008.4166666666667,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,2008.5,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,2008.5833333333333,0.15839657,0.885576923,8.85884e-4,2.58096e-4,4.81549e-4,0.041146091
NF,ELA,EIF,2008.6666666666667,0.232280637,1.682074947,0.002077797,2.15168e-4,8.08305e-4,0.034752794
NF,ELA,EIF,2008.75,0.476072562,2.831534694,0.002600871,6.96284e-4,0.001729478,0.033351283
NF,ELA,EIF,2008.8333333333333,0.144545455,0.610545455,8.47103e-4,4.51793e-4,7.27273e-4,0.006271545
NF,ELA,EIF,2008.9166666666667,1.238095238,3.928571429,0.005546505,0.00645419,0.004464286,0.634831355
NF,ELA,EIF,2009,0.49232357,3.696937238,0.003060124,0.001119338,0.00223152,0.186479974
NF,ELA,EIF,2009.0833333333333,0.110425669,0.807238955,6.96881e-4,5.11236e-4,1.56079e-4,0.035818969
NF,ELA,EIF,2009.1666666666667,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,2009.25,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,2009.3333333333333,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,2009.4166666666667,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,2009.5,NA,NA,NA,NA,NA,NA
NF,ELA,EIF,2009.5833333333333,0.235922818,1.779889632,0.001704878,4.7937e-4,9.36898e-4,0.053913962
NF,ELA,EIF,2009.6666666666667,0.275038068,1.664990211,0.001649473,4.54447e-4,5.20992e-4,0.053802129
NF,ELA,EIF,2009.75,1.405269495,8.748949541,0.008028248,0.001778418,0.004298739,0.157517581
