solute,WaterYear,NE_BBWM_EB,SE_CWT_CWT18,GL_DOR_HP3,GL_DOR_HP3A,GL_DOR_HP5,GL_DOR_HP6,GL_DOR_HP6A,GL_ELA_EIF,GL_ELA_NEIF,GL_ELA_NWIF,NE_HBEF_WS6,NE_HBEF_WS7,NE_HBEF_WS8,NE_HBEF_WS9,WC_HJA_HJA08,WC_HJA_HJA09,GL_MEF_S2,GL_MEF_S5,SE_SEF_WS80,NE_SLP_SLPW9,GL_TLW_C32,GL_TLW_C35,GL_TLW_C38
SO4S,2008,4.240375085,0.019442266,2.10882e-4,2.27437e-4,2.24348e-4,9.4077e-4,5.25172e-4,0.028309688,0.014947317,0.034074553,0.116669404,0.013753048,0.016796393,0.016253342,0.004625353,0.004826058,0.029400903,0.036382395,NA,0.65146367,0.004287327,0.004325727,0.058882229
SO4S,2009,4.412644687,0.02129784,1.8822e-4,2.24569e-4,1.2793e-4,0.00187261,7.60199e-4,0.041831598,0.025293307,0.04065515,0.128909137,0.012780719,0.016592593,0.023722751,0.004387869,0.008452914,0.03837563,0.047694118,NA,0.846107306,NA,0.001936125,0.006217693
SO4S,2010,4.174342192,0.0186855,3.9e-5,8.22e-5,6.39e-5,0.001448261,6.79024e-4,0.021894791,0.014066002,0.038687959,0.14015196,0.015324758,0.022064315,0.024761694,0.007899076,0.009846188,0.018525016,0.022098354,NA,0.996885612,0.019428409,0.029370681,0.027086035
SO4S,2011,3.701052162,0.017101527,NA,1.73314e-4,NA,NA,9.80204e-4,0.04173103,0.015185376,0.039538736,0.144448754,0.019184588,0.024748569,0.013767317,0.00477889,0.00841418,0.012839782,0.009222298,NA,0.697414234,NA,NA,NA
SO4S,2012,3.737394256,0.01564054,NA,NA,NA,NA,0.001230322,0.087555066,0.027026127,0.10686116,0.087657192,0.013342385,0.016912472,NA,0.003871747,0.005545381,0.037467317,0.036121192,NA,1.121793032,NA,NA,NA
SO4S,2013,3.462241241,0.018108922,NA,NA,NA,NA,0.001392445,0.226914849,0.094052542,0.08291929,0.132219985,0.010751241,0.012392873,NA,0.00610528,0.006441181,0.044284203,0.226021948,NA,0.78076927,NA,NA,NA
SO4S,2014,NA,0.016097015,NA,NA,NA,NA,0.001000275,NA,NA,NA,0.07404536,0.01220256,0.014974616,NA,0.003969844,0.004646791,0.030755801,0.031386085,NA,0.943996217,NA,NA,NA
SO4S,2015,NA,0.022882352,NA,NA,NA,NA,NA,0.032607897,0.030652437,0.060488596,0.067081419,0.009028283,0.011464105,NA,0.00316223,0.003920394,0.028739935,0.018589467,NA,0.955777421,NA,NA,NA
SO4S,2016,NA,0.017252328,NA,NA,NA,NA,NA,0.024925185,0.012277447,0.030793398,0.06946085,0.012092405,0.014069937,NA,0.007153408,0.008549897,0.014419099,0.028771256,NA,0.985597845,NA,NA,NA
SO4S,2017,NA,0.014843696,NA,NA,NA,NA,NA,NA,NA,NA,0.067040631,0.011543236,0.012986565,NA,0.006174565,0.011878594,0.020047892,0.021305715,NA,0.664267955,NA,NA,NA
SO4S,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004977558,0.009739325,NA,NA,NA,0.905750498,NA,NA,NA
SO4S,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SO4S,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
