Year,Month ,Water Year,CSMeanTempC,CSPrecipitationmm,Runoffmm,1 Ca (mg/L),1 TOC TC-IC(mg/L),1 NH4-N(mg/L),1 NO3+NO2-N(mg/L),1 TP(mg/L),1 SO4-S (mg/L),2 NH4-N (kg/ha),2 NO3-N (kg/ha),2 Total N (kg/ha),2 SO4-S (kg/ha),T2 (DegC),P2 (mm),FWACamgL,FWATOCTCICmgL,FWANH4NmgL,FWANO3NO2NmgL,FWATDPmgL,FWASO4SmgL,N/A
2012,8,2012,N/A,N/A,N/A,3.3,N/A,0.06,0.01,0.08,0.0999,0.012005249,0.006965848,0.018971097,0.004805773,18.40999985,53.43999863,3.055113122,N/A,0.055547511,0.009257919,0.074063348,0.092486606,N/A
2012,9,2012,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.002581142,0.000911255,0.003492398,0.001535346,12.50500011,16.10000038,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2012,10,2012,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.021342009,0.009954991,0.031297,0.010580222,5.309999943,49.16999817,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2012,11,2013,N/A,N/A,N/A,5.5,N/A,0.13,2.67,0.025,3.0636,0.034711848,0.012219616,0.046931463,0.013782355,-1.899999976,27.73999977,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2012,12,2013,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.003521035,0.004959857,0.008480892,0.001884445,-9.81000042,20.23999977,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2013,1,2013,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.008559626,0.007482334,0.01604196,0.003945072,-12.91499996,36.40999985,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2013,2,2013,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0093558,0.007264345,0.016620145,0.006049955,-11.42000008,27.69000053,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2013,3,2013,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.013211296,0.009449991,0.022661288,0.006296617,-6.505000114,37.04999924,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2013,4,2013,N/A,N/A,N/A,1.8,N/A,0.17,0.07,0.07,1.2654,0.021353175,0.010129313,0.031482488,0.010501736,0.400000006,58.22000122,50.8760464,N/A,4.804959938,1.978512916,1.978512916,35.76586062,N/A
2013,5,2013,N/A,N/A,N/A,1.8,N/A,0.085,0.01,0.025,1.08225,0.019759415,0.009394936,0.029154351,0.008256828,10.67500019,70.45999908,2.004080931,N/A,0.123669861,0.012331008,0.03082752,1.415255205,N/A
2013,6,2013,N/A,N/A,N/A,2.65,N/A,0.045,0.01,0.025,0.44955,0.030841862,0.020099398,0.05094126,0.017792781,16.30500031,105.8499985,2.248673604,N/A,0.031236633,0.009095069,0.022737672,0.484169249,N/A
2013,7,2013,N/A,N/A,N/A,3.1,N/A,0.03,0.01,0.0425,0.1665,0.047713012,0.019038639,0.066751651,0.018027117,19.51000023,85.05000305,3.624096148,N/A,0.033191231,0.009809966,0.038401187,0.182123793,N/A
2013,8,2013,N/A,N/A,N/A,3.1,N/A,0.08,0.01,0.07,0.0999,0.025400789,0.009640391,0.03504118,0.009041072,18.92000008,65.23000336,27.07333333,N/A,0.698666667,0.087333333,0.611333333,0.87246,N/A
2013,9,2013,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.014752691,0.006613142,0.021365833,0.009776156,14.875,43.86999893,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2013,10,2013,N/A,N/A,N/A,4.25,N/A,0.02,0.025,0.07,0.7659,0.010803783,0.005941391,0.016745174,0.009161804,6.21999979,88.38999939,7.534639423,N/A,0.050654447,0.067030048,0.125322716,1.618428029,N/A
2013,11,2014,N/A,N/A,N/A,4.05,N/A,0.01,0.055,0.07,0.64935,0.018606595,0.013425372,0.032031968,0.009017315,-3.575000048,19.22999954,4.318014706,N/A,0.010863971,0.057022059,0.076047794,0.714542096,N/A
2013,12,2014,N/A,N/A,N/A,5,N/A,0.28,0.01,0.08,0.5661,0.002524226,0.00366262,0.006186846,0.001590974,-17.57999992,39.49000168,25.56701031,N/A,1.431752577,0.051134021,0.409072165,2.894696907,N/A
2014,1,2014,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.002875002,0.002792766,0.005667768,0.001940243,-18.63500023,19.29000092,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2014,2,2014,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.015500481,0.011618325,0.027118806,0.005566033,-16.68499947,23.19000053,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2014,3,2014,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.031350644,0.013605019,0.044955662,0.013964527,-8.489999771,19.40999985,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2014,4,2014,N/A,N/A,N/A,1.75,N/A,0.095,0.02,0.025,0.91575,0.010318132,0.004288422,0.014606554,0.005169403,2.095000029,65.41000366,2.068741697,N/A,0.113356994,0.023237426,0.029756121,1.083352837,N/A
2014,5,2014,N/A,N/A,N/A,2,N/A,0.03,0.02,0.025,0.4662,0.050096315,0.023662146,0.07375846,0.024073672,11.46500015,93.51000214,1.835450308,N/A,0.031419744,0.012306519,0.02618312,0.545805076,N/A
2014,6,2014,N/A,N/A,N/A,2.4,N/A,0.015,0.035,0.025,0.1332,0.05327722,0.026462581,0.079739801,0.02412836,17.21999931,178.8200073,0.704497076,N/A,0.004165117,0.010141699,0.007470728,0.037690686,N/A
2014,7,2014,N/A,N/A,N/A,2.8,N/A,0.035,0.04,0.025,0.001665,0.016558539,0.008074517,0.024633056,0.007644076,18.45000076,78.06999969,2.28309521,N/A,0.026604942,0.033352312,0.020845195,5.30E-04,N/A
2014,8,2014,N/A,N/A,N/A,3.7,N/A,0.03,0.04,0.025,0.2331,0.034559409,0.016415521,0.050974929,0.024522188,18.16500092,75.19999695,9.212359487,N/A,0.074694807,0.099593076,0.062245672,0.580378648,N/A
2014,9,2014,N/A,N/A,N/A,3.4,N/A,0.01,0.035,0.025,0.0999,0.010565457,0.006158719,0.016724176,0.006079385,13.59500027,60.95999908,2.901395631,N/A,0.008474919,0.030658374,0.021187298,0.084664442,N/A
2014,10,2014,N/A,N/A,N/A,3.15,N/A,0.01,0.03,0.025,0.08325,0.015430373,0.004875468,0.02030584,0.004472939,6.644999981,38.41999817,2.187714286,N/A,0.007024631,0.021073892,0.017561576,0.050140286,N/A
2014,11,2015,N/A,N/A,N/A,3.5,N/A,0.07,0.01,0.0375,0.11655,0.003849246,0.001586869,0.005436116,0.001291041,-6.914999962,13.72000027,3.5395189,N/A,0.01580756,0.011683849,0.030068729,0.154484536,N/A
2014,12,2015,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.016032993,0.007336603,0.023369596,0.006630087,-7.215000153,16.81999969,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2015,1,2015,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.003478095,0.002993928,0.006472023,0.001815238,-11.85999966,14.39000034,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2015,2,2015,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.003876291,0.00200488,0.00588117,0.001313932,-16.38999939,12.35000038,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2015,3,2015,N/A,N/A,N/A,2.2,N/A,0.005,1.54,0.1,0.666,0.013343648,0.004752657,0.018096304,0.003832337,-1.86500001,15.14000034,53.3537415,N/A,0.121258503,37.34761905,2.425170068,16.15163265,N/A
2015,4,2015,N/A,N/A,N/A,1.65,N/A,0.075,0.815,0.025,0.51615,0.010252341,0.002881373,0.013133714,0.002542832,5.510000229,20.57999992,4.169973905,N/A,0.277598673,0.088373926,0.049703708,1.322395972,N/A
2015,5,2015,N/A,N/A,N/A,2.25,N/A,0.075,0.02,0.025,0.41625,0.027130884,0.014758474,0.041889357,0.011058581,11.21000004,126.2799988,1.702934513,N/A,0.059252892,0.015856069,0.01878325,0.32793284,N/A
2015,6,2015,N/A,N/A,N/A,2.75,N/A,0.045,0.01,0.025,0.1332,0.041370211,0.018034204,0.059404415,0.011186311,16.83499908,77.94000244,3.672064927,N/A,0.046781055,0.014461903,0.036154758,0.233253024,N/A
2015,7,2015,N/A,N/A,N/A,3.45,N/A,0.135,0.01,0.025,0.0666,0.034819336,0.015300914,0.05012025,0.011599443,20.25499916,78.09999847,15.38445522,N/A,0.18743567,0.046614891,0.116537227,0.310455174,N/A
2015,8,2015,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.020066032,0.009297381,0.029363413,0.007603026,17.93499947,82.62000275,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2015,9,2015,N/A,N/A,N/A,4,N/A,0.04,0.01,0.025,0.0666,0.031786064,0.011695552,0.043481616,0.012881512,16.22500038,92.51999664,1.358293863,N/A,0.010680901,0.003395735,0.008489337,0.022615593,N/A
2015,10,2015,N/A,N/A,N/A,3.7,N/A,0.02,0.01,0.4475,0.0999,0.014001902,0.007070322,0.021072224,0.00729978,7.480000019,66.19999695,1.255112321,N/A,0.007071561,0.00353578,0.045996555,0.044168,N/A
