Year,Month,WaterYear,CSMeanTempC,CSPrecipitationmm,Runoffmm,StrCamgL,StrDOCmgL,StrNH4NmgL,StrNO3NmgL,StrPO4PmgL,StrSO4SmgL,depNH4Nkgha,depNO3Nkgha,depTotNkgha,depSO4Skgha,NAMGridTempC,NAMGridPrecipitationmm
1981,4,1981,N/A,124.3,162.503,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.400000095,90.59999847
1981,5,1981,N/A,147.3,115.903,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.86999989,121.5699997
1981,6,1982,N/A,170.7,80.312,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14.875,107.9899979
1981,7,1982,N/A,234.8,98.032,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.31500053,157.4600067
1981,8,1982,N/A,149.5,94.31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.32999992,124.9700012
1981,9,1982,N/A,168.7,68.902,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.06999969,178.3000031
1981,10,1982,N/A,191.3,153.255,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.974999905,160.6600037
1981,11,1982,N/A,71.4,41.986,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.25,69
1981,12,1982,N/A,128.3,18.724,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-6.559999943,114.2399979
1982,1,1982,N/A,150.2,24.167,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-14.67500019,90.69999695
1982,2,1982,N/A,78.4,26.942,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-9.375,81.13999939
1982,3,1982,N/A,119.7,26.802,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-4.289999962,77.01000214
1982,4,1982,N/A,103.1,276.634,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.38499999,97.16999817
1982,5,1982,N/A,35.2,152.105,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.89999962,49.43999863
1982,6,1983,N/A,163.3,62.748,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.81499958,176.7100067
1982,7,1983,N/A,72.5,13.27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.09000015,66.62999725
1982,8,1983,N/A,88.8,6.387,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14.27999973,95.54000092
1982,9,1983,N/A,111.1,15.25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.25500011,87.48000336
1982,10,1983,N/A,51.8,25.04,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.869999886,63.11000061
1982,11,1983,N/A,139.8,89.691,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.504999995,121.0500031
1982,12,1983,N/A,71.4,55.119,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-3.539999962,59.06999969
1983,1,1983,N/A,130.2,57.963,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-8.430000305,114.1500015
1983,2,1983,N/A,100,49.499,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-6.849999905,73.51000214
1983,3,1983,N/A,165.3,89.175,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-2.150000095,158.0899963
1983,4,1983,N/A,142.8,192.189,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.125,153.4600067
1983,5,1983,N/A,198.9,212.145,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.529999733,184.6399994
1983,6,1984,N/A,39,34.916,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.44499969,73.08999634
1983,7,1984,N/A,68.8,2.258,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.52000046,79.08000183
1983,8,1984,N/A,182.6,11.799,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.36499977,180.3500061
1983,9,1984,N/A,51.8,2.589,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.16499996,63.50999832
1983,10,1984,N/A,96.1,21.169,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.775000095,92.23000336
1983,11,1984,N/A,234.8,146.05,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.140000001,239.4499969
1983,12,1984,N/A,210.7,141.993,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-8.229999542,185.3300018
1984,1,1984,N/A,65.3,10.353,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-10.81999969,41.68000031
1984,2,1984,N/A,125,66.062,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-3.650000095,108.9400024
1984,3,1984,N/A,131,29.43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-6.96999979,112.9499969
1984,4,1984,N/A,168,334.039,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.75,102.6299973
1984,5,1984,N/A,315.4,284.383,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.529999733,278.9899902
1984,6,1985,N/A,182.7,101.963,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.16499996,104.9400024
1984,7,1985,N/A,144.1,64.953,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.87999916,146.3699951
1984,8,1985,N/A,35.1,2.667,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.36499977,59.04999924
1984,9,1985,N/A,41.2,1.492,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.28499985,62.38000107
1984,10,1985,N/A,78.5,3.474,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.119999886,95.62000275
1984,11,1985,N/A,136.8,64.735,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.310000002,98.73000336
1984,12,1985,N/A,133.9,72.869,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-4.244999886,113.4599991
1985,1,1985,N/A,61.4,16.279,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-12.53999996,39.79000092
1985,2,1985,N/A,87.5,48.342,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-7.324999809,79.11000061
1985,3,1985,N/A,137,42.207,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-3.275000095,95.44999695
1985,4,1985,N/A,76.1,184.998,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.059999943,62.68999863
1985,5,1985,N/A,101.7,82.043,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.18000031,101.2200012
1985,6,1986,N/A,117.6,26.592,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.56999969,102.1900024
1985,7,1986,N/A,64.3,7.372,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.04999924,67.87999725
1985,8,1986,N/A,87.7,2.874,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.09000015,126.7699966
1985,9,1986,N/A,174.2,72.008,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.25,136.4700012
1985,10,1986,N/A,121,95.105,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.255000114,92.02999878
1985,11,1986,N/A,159,120.233,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.209999993,136.2899933
1985,12,1986,N/A,95.2,33.885,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-9.085000038,69.66999817
1986,1,1986,N/A,240.6,153.761,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-8.779999733,160.9299927
1986,2,1986,N/A,79.2,15.736,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-9.93999958,59.75
1986,3,1986,N/A,139.2,121.523,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-2.404999971,103.6900024
1986,4,1986,N/A,63.7,219.351,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.840000153,54.61000061
1986,5,1986,N/A,107.2,74.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.27499962,114.5599976
1986,6,1987,N/A,90.1,17.667,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.97000027,124
1986,7,1987,N/A,146.8,32.464,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.02000046,153.6399994
1986,8,1987,N/A,202.6,120.285,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.02499962,146.8200073
1986,9,1987,N/A,92.3,41.12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.36999989,99.43000031
1986,10,1987,N/A,59.9,40.698,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.295000076,61.5
1986,11,1987,N/A,156.4,91.894,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-2.11500001,120.1800003
1986,12,1987,N/A,137.2,58.826,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-5.71999979,91.62999725
1987,1,1987,N/A,111.8,15.209,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-9.75,98.13999939
1987,2,1987,N/A,13.9,7.166,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-10.39000034,13.80000019
1987,3,1987,N/A,169.9,189.461,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-2,84.68000031
1987,4,1987,N/A,84.8,193.89,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.445000172,135.8999939
1987,5,1987,N/A,100,68.151,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.25,67.20999908
1987,6,1988,N/A,214.6,136.406,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14.56499958,175.7299957
1987,7,1988,N/A,82.3,20.562,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.45000076,106.3499985
1987,8,1988,N/A,97.8,7.083,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14.50500011,90.84999847
1987,9,1988,N/A,173.7,63.653,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.25500011,162.7799988
1987,10,1988,N/A,121.3,83.17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.715000153,150.2200012
1987,11,1988,N/A,126.8,77.686,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.75999999,78.66999817
1987,12,1988,N/A,80.9,39.815,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-5.079999924,70.15000153
1988,1,1988,N/A,69.7,11.56,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-9.925000191,54.97999954
1988,2,1988,N/A,104.3,24.771,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-8.100000381,77.52999878
1988,3,1988,N/A,54.7,40.375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-3.799999952,50.65999985
1988,4,1988,N/A,126.9,214.533,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.140000105,131.6199951
1988,5,1988,N/A,109,115.686,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.89999962,86.27999878
1988,6,1989,N/A,58.4,9.096,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.27499962,57.31000137
1988,7,1989,N/A,111.1,11.353,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18.375,150.2899933
1988,8,1989,N/A,157.8,26.617,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.17499924,168.4600067
1988,9,1989,N/A,72.1,26.43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.64000034,65.73999786
1988,10,1989,N/A,58.6,15.016,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.474999905,69.09999847
1988,11,1989,N/A,171.4,133.711,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.085000001,159.3800049
1988,12,1989,N/A,62.8,14.883,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-8.395000458,43.02000046
1989,1,1989,N/A,77.4,6.98,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-7.369999886,36.09000015
1989,2,1989,N/A,80.2,10.733,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-9.300000191,51.20000076
1989,3,1989,N/A,90.1,56.811,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-4.489999771,69.43000031
1989,4,1989,N/A,96.6,139.267,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.110000014,90.23000336
1989,5,1989,N/A,212.3,274.418,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.39000034,166.0899963
1989,6,1990,N/A,182.4,103.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14.67000008,161.2299957
1989,7,1990,N/A,64,8.619,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.95000076,86.11000061
1989,8,1990,N/A,144,27.724,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.27999973,169.9400024
1989,9,1990,N/A,135.3,35.443,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.06499958,122.9899979
1989,10,1990,N/A,204.1,162.877,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.375,138.5299988
1989,11,1990,N/A,177,127.186,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-1.470000029,141.2599945
1989,12,1990,N/A,65.1,11.436,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-15.57499981,48.15000153
1990,1,1990,N/A,167.2,47.248,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-4.744999886,119.0400009
1990,2,1990,N/A,95.7,46.701,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-6.965000153,79.70999908
1990,3,1990,N/A,84.8,157.672,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-2.200000048,69.97000122
1990,4,1990,N/A,117.7,207.218,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.875,95.31999969
1990,5,1990,N/A,175.4,150.685,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.329999924,153.8899994
1990,6,1991,N/A,207.1,102.562,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14.89000034,138.5800018
1990,7,1991,N/A,57.8,16.406,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.04000092,106.2200012
1990,8,1991,N/A,337.4,220.608,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.99500084,231.9400024
1990,9,1991,N/A,117.5,13.581,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.46500015,81.19000244
1990,10,1991,N/A,195.7,166.888,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.71999979,188.4700012
1990,11,1991,N/A,100.1,80.006,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.605000019,99.94999695
1990,12,1991,N/A,196.4,150.106,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-4.090000153,151.0299988
1991,1,1991,N/A,96.8,19.596,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-9.75,71.58000183
1991,2,1991,N/A,51.8,9.487,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-5.909999847,38.11999893
1991,3,1991,N/A,121.1,81.602,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-1.745000005,96.45999908
1991,4,1991,N/A,112.4,203.939,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.53000021,94.95999908
1991,5,1991,N/A,96,61.53,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.82499981,104.2799988
1991,6,1992,N/A,50.1,8.877,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14.69499969,70.87999725
1991,7,1992,N/A,112.5,8.563,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.54500008,71.06999969
1991,8,1992,N/A,272.4,118.917,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.70999908,239.1499939
1991,9,1992,N/A,118.9,36.688,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.34000015,136.1199951
1991,10,1992,N/A,154.8,129.865,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.010000229,135.1499939
1991,11,1992,N/A,86.6,58.391,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.305000007,84.86000061
1991,12,1992,N/A,113.5,60.256,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-6.824999809,94.48000336
1992,1,1992,N/A,94.6,52.976,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-9.18999958,74.98999786
1992,2,1992,N/A,102,9.188,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-8.010000229,62.47000122
1992,3,1992,N/A,123,78.552,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-5.644999981,121.3300018
1992,4,1992,N/A,98.2,162.288,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.475000024,75.69000244
1992,5,1992,N/A,64.7,115.179,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.68999958,49.22000122
1992,6,1993,N/A,70.8,40.991,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.81499958,92.77999878
1992,7,1993,N/A,191.6,54.461,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14.76000023,126.4300003
1992,8,1993,N/A,140.2,54.607,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.06999969,118.1200027
1992,9,1993,N/A,142.1,73.93,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.77000046,121.8700027
1992,10,1993,N/A,67.6,45.988,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.954999924,78.87999725
1992,11,1993,N/A,165,142.661,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-1.330000043,123.4800034
1992,12,1993,N/A,65.1,26.796,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-5.724999905,58.52999878
1993,1,1993,N/A,109.7,26.147,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-7.724999905,80.09999847
1993,2,1993,N/A,107,8.939,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-12.90999985,80.08999634
1993,3,1993,N/A,139.6,69.388,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-4.639999866,101.9100037
1993,4,1993,N/A,146,322.647,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.070000172,104.8899994
1993,5,1993,N/A,72,58.209,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.03499985,49.56000137
1993,6,1994,N/A,87.5,38.536,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.72999954,107.6900024
1993,7,1994,N/A,118.9,8.905,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.15500069,109.6500015
1993,8,1994,N/A,137.1,35.005,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.80999947,99.33999634
1993,9,1994,N/A,121.5,36.98,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.28499985,132.5399933
1993,10,1994,N/A,108,69.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.239999771,79.72000122
1993,11,1994,N/A,153.5,141.467,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.344999999,102.8399963
1993,12,1994,N/A,101.5,56.644,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-6.349999905,95.41000366
1994,1,1994,N/A,156.9,15.416,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-14.47000027,123.8199997
1994,2,1994,N/A,49.9,17.154,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-10.96500015,35.86999893
1994,3,1994,N/A,168.9,25.678,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-3.839999914,127.8899994
1994,4,1994,N/A,110.4,293.912,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.25,101.6999969
1994,5,1994,N/A,106.7,187.02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.670000076,113.0400009
1994,6,1995,N/A,122.2,26.51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.93500042,112.8700027
1994,7,1995,N/A,140.1,20.117,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18.56500053,128.3999939
1994,8,1995,N/A,96,25.269,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.13500023,114.0400009
1994,9,1995,N/A,149,60,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.90999985,145.4700012
1994,10,1995,N/A,30.4,22.724,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.380000114,27.59000015
1994,11,1995,N/A,101.1,44.104,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.830000043,81.08000183
1994,12,1995,N/A,107.4,97.487,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-4.260000229,85.22000122
1995,1,1995,N/A,135.2,112.858,N/A,N/A,N/A,N/A,N/A,N/A,0.1014,2.145624,2.247024,1.27088,-5.394999981,92.20999908
1995,2,1995,N/A,88.7,12.299,N/A,N/A,N/A,N/A,N/A,N/A,0.158773,2.01349,2.172263,1.02005,-10.00500011,65.33000183
1995,3,1995,N/A,86.3,80.552,N/A,N/A,N/A,N/A,N/A,N/A,0.344337,2.790942,3.135279,2.11435,-1.36500001,75.98999786
1995,4,1995,N/A,64.5,87.661,N/A,N/A,N/A,N/A,N/A,N/A,0.427635,2.54001,2.967645,2.5284,0.63499999,53.24000168
1995,5,1995,N/A,98,85.844,N/A,N/A,N/A,N/A,N/A,N/A,0.20678,1.02018,1.22696,1.2152,8.824999809,82.27999878
1995,6,1996,N/A,44.5,16.665,0.93,2.97,0.015530214,0.002258967,0.001304525,1.522164647,0.1513,0.661715,0.813015,0.8099,15.85000038,43.43000031
1995,7,1996,N/A,148.3,14.29,0.96,3.19,0.015530214,0.002258967,0.001304525,1.542193129,0.550193,2.902231,3.452424,4.3007,18.32500076,141.0500031
1995,8,1996,N/A,166.5,87.167,0.93,3.89,0.016306725,0.002258967,0.001304525,1.535516969,0.2331,1.250415,1.483515,2.08125,16.42499924,90.75
1995,9,1996,N/A,90,6.565,1.03,2.15,0.0217423,0.007906383,0.001304525,1.495460004,0.3141,1.8693,2.1834,2.736,10.14000034,92.19999695
1995,10,1996,N/A,282.8,215.485,0.9,3.82,0.013977193,0.006551003,0.000978393,1.522164647,0.24038,1.25846,1.49884,1.6968,8.43500042,250.9700012
1995,11,1996,N/A,190.8,165.255,0.84,3.34,0.009318128,0.043372159,0.000652262,1.422022236,0.194616,1.883196,2.077812,1.83168,-2.049999952,147.3999939
