Year,Month,WaterYear,WaterYearMonth,CSMeanTempC,CSPrecipitationmm,Runoffmm,StrCamgL,StrDOCmgL,StrNH4NmgL,StrNO3NmgL,StrTDPmgL,StrSO4SmgL,depNH4Nkgha,depNO3Nkgha,depTotNkgha,depSO4Skgha,NAMGridTempC,NAMGridPrecipitationmm,FWACamgL,FWADOCmgL,FWANH4NmgL,FWANO3NmgL,StrTDPmgL,FWASO4SmgL
1991,8,1991,19918,18.33977235,182,5.938234118,0.11639824,0.157137624,N/A,N/A,N/A,0.279355776,0.06,0.18,0.24,0.46,19.10499954,204.4600067,0.11639824,0.157137624,N/A,N/A,N/A,0.279355776
1991,9,1991,19919,12.03204286,59,44.18046184,0.113425704,0.227633655,N/A,N/A,N/A,0.262834735,0.06,0.14,0.2,0.32,12.52000046,150.8000031,0.113425704,0.227633655,N/A,N/A,N/A,0.262834735
1991,10,1992,199210,8.315072587,231,118.527153,0.116631503,0.179320936,0.001020526,N/A,N/A,0.272917717,0.13,0.31,0.44,0.76,8.545000076,111.0699997,0.116631503,0.179320936,0.001020526,N/A,N/A,0.272917717
1991,11,1992,199211,2.58034234,88,103.8003324,0.116531419,0.139837703,N/A,N/A,N/A,0.274348254,0.05,0.12,0.17,0.18,2.430000067,101.1699982,0.116531419,0.139837703,N/A,N/A,N/A,0.274348254
1991,12,1992,199212,-7.328141135,65,59.14481181,0.122708988,0.122708988,N/A,0.00204515,N/A,0.271128431,0.07,0.24,0.31,0.2,-6.619999886,81.33000183,0.122708988,0.122708988,N/A,0.00204515,N/A,0.271128431
1992,1,1992,19921,-8.130785987,165,117.1019768,0.122477864,0.165566462,N/A,0.01239535,N/A,0.271517193,0.06,0.12,0.18,0.28,-8.340000153,143.3399963,0.122477864,0.165566462,N/A,0.01239535,N/A,0.271517193
1992,2,1992,19922,-7.437697545,80,23.99046584,0.136854366,0.112364638,N/A,0.010084006,N/A,0.276589877,0.16,0.26,0.42,0.43,-7.159999847,105.5800018,0.136854366,0.112364638,N/A,0.010084006,N/A,0.276589877
1992,3,1992,19923,-3.231308039,118,150.8311466,0.126021717,0.116856501,N/A,0.011227389,N/A,0.265791257,0.11,0.22,0.33,0.53,-3.704999924,88.72000122,0.126021717,0.116856501,N/A,0.011227389,N/A,0.265791257
1992,4,1992,19924,3.0296005,93,122.8026816,0.115385103,0.132552154,N/A,0.008864953,N/A,0.249907246,0.11,0.2,0.31,0.34,2.845000029,60.84000015,0.115385103,0.132552154,N/A,0.008864953,N/A,0.249907246
1992,5,1992,19925,10.36348914,24,55.34434198,0.118646275,0.151742341,N/A,0.006556768,N/A,0.274759794,0.11,0.11,0.22,0.26,10.71500015,25.84000015,0.118646275,0.151742341,N/A,0.006556768,N/A,0.274759794
1992,6,1992,19926,15.49651444,158,64.6079872,0.120356636,0.200594393,N/A,N/A,N/A,0.265319518,0.14,0.22,0.36,0.59,15.89500046,122,0.120356636,0.200594393,N/A,N/A,N/A,0.265319518
1992,7,1992,19927,15.84822895,78,26.60328885,0.123413313,0.148095975,N/A,N/A,N/A,0.2806029,0.14,0.29,0.43,0.66,16.65999985,92.48999786,0.123413313,0.148095975,N/A,N/A,N/A,0.2806029
1992,8,1992,19928,17.0187527,114,12.82658569,0.148192204,0.169747433,N/A,N/A,N/A,0.323328444,0.09,0.13,0.22,0.36,17.67000008,84.55000305,0.148192204,0.169747433,N/A,N/A,N/A,0.323328444
1992,9,1992,19929,12.4899406,53,1.900234918,0.18187225,0.163685025,N/A,N/A,N/A,0.2909956,0.03,0.08,0.11,0.21,13.59500027,62.45999908,0.18187225,0.163685025,N/A,N/A,N/A,0.2909956
1992,10,1993,199310,5.689755052,134,66.74575148,0.129446441,0.17242266,N/A,N/A,N/A,0.285817742,0.19,0.33,0.52,0.84,6.190000057,99.30999756,0.129446441,0.17242266,N/A,N/A,N/A,0.285817742
1992,11,1993,199311,0.55004104,82,90.97374668,0.12536364,0.137900004,N/A,N/A,N/A,0.276559787,0.06,0.27,0.33,0.34,0.294999987,99.05999756,0.12536364,0.137900004,N/A,N/A,N/A,0.276559787
1992,12,1993,199312,-4.610853877,64,52.73151896,0.127802122,0.125835935,N/A,0.002293884,N/A,0.272644526,0.01,0.13,0.14,0.18,-4.25,61.02999878,0.127802122,0.125835935,N/A,0.002293884,N/A,0.272644526
1993,1,1993,19931,-8.281281897,96,73.15904433,0.125184795,0.137467077,N/A,0.006613536,N/A,0.268320618,0.04,0.15,0.19,0.26,-8.005000114,68.62999725,0.125184795,0.137467077,N/A,0.006613536,N/A,0.268320618
1993,2,1993,19932,-11.82122041,88,27.31587694,0.126519826,0.110072249,N/A,0.004428194,N/A,0.28340441,0.03,0.2,0.23,0.16,-11.73999977,101.8199997,0.126519826,0.110072249,N/A,0.004428194,N/A,0.28340441
1993,3,1993,19933,-3.29819511,104,110.4511546,0.109514473,0.134233454,N/A,0.007666013,N/A,0.247815608,0.02,0.12,0.14,0.28,-2.789999962,104.4499969,0.109514473,0.134233454,N/A,0.007666013,N/A,0.247815608
1993,4,1993,19934,4.66248112,194,322.0898185,0.099788314,0.160948894,N/A,0.004506569,N/A,0.236058378,0.1,0.15,0.25,0.37,4.809999943,163.3699951,0.099788314,0.160948894,N/A,0.004506569,N/A,0.236058378
1993,5,1993,19935,11.22466017,36,43.70540311,0.114658592,0.158940532,N/A,N/A,N/A,0.265691635,0.15,0.23,0.38,0.37,11.26500034,57.38000107,0.114658592,0.158940532,N/A,N/A,N/A,0.265691635
1993,6,1993,19936,15.57427066,96,28.97858249,0.119260492,0.146690405,N/A,N/A,N/A,0.276684341,0.18,0.26,0.44,0.62,15.70499992,110.0299988,0.119260492,0.146690405,N/A,N/A,N/A,0.276684341
1993,7,1993,19937,18.39829854,47,0,N/A,N/A,N/A,N/A,N/A,N/A,0.03,0.06,0.09,0.12,18.79000092,53.36999893,N/A,N/A,N/A,N/A,N/A,N/A
1993,8,1993,19938,18.44846384,52,0,N/A,N/A,N/A,N/A,N/A,N/A,0.15,0.21,0.36,0.65,18.95999908,37.20999908,N/A,N/A,N/A,N/A,N/A,N/A
1993,9,1993,19939,12.76640716,109,0,N/A,N/A,N/A,N/A,N/A,N/A,0.11,0.2,0.31,0.58,13.36999989,113.8000031,N/A,N/A,N/A,N/A,N/A,N/A
1993,10,1994,199410,5.079410529,96,17.10211426,0.141456194,0.151560208,N/A,N/A,N/A,0.2909956,0.07,0.22,0.29,0.38,5.324999809,135.5399933,0.141456194,0.151560208,N/A,N/A,N/A,0.2909956
1993,11,1994,199411,1.31032408,186,132.0663268,0.133460212,0.188414417,N/A,N/A,N/A,0.263780184,0.09,0.28,0.37,0.45,1.570000052,135.1100006,0.133460212,0.188414417,N/A,N/A,N/A,0.263780184
1993,12,1994,199412,-4.343305594,232,262.469948,0.110604662,0.223974441,N/A,0.000460853,N/A,0.246490391,0.11,0.22,0.33,0.46,-3.970000029,188.2799988,0.110604662,0.223974441,N/A,0.000460853,N/A,0.246490391
1994,1,1994,19941,-13.31453399,120,118.0520943,0.096608197,0.117686349,N/A,0.003073897,N/A,0.222491606,0.06,0.33,0.39,0.3,-13.10999966,144.1600037,0.096608197,0.117686349,N/A,0.003073897,N/A,0.222491606
1994,2,1994,19942,-9.553330657,62,32.3039936,0.085586941,0.093075799,N/A,0.003744429,N/A,0.196849965,0.01,0.04,0.05,0.08,-9.199999809,26.56999969,0.085586941,0.093075799,N/A,0.003744429,N/A,0.196849965
1994,3,1994,19943,-1.893566619,173,76.95951416,0.101040139,0.095651331,N/A,0.009430413,N/A,0.204774681,0.08,0.21,0.29,0.34,-1.63499999,154.6699982,0.101040139,0.095651331,N/A,0.009430413,N/A,0.204774681
1994,4,1994,19944,4.6279228,81,273.6338281,0.085884118,0.100029738,N/A,0.002652304,N/A,0.222288306,0.18,0.22,0.4,0.42,4.545000076,108.4899979,0.085884118,0.100029738,N/A,0.002652304,N/A,0.222288306
1994,5,1994,19945,9.677896658,137,107.3632728,0.091740869,0.155476631,N/A,N/A,N/A,0.247217501,0.24,0.36,0.6,0.73,9.595000267,134.1999969,0.091740869,0.155476631,N/A,N/A,N/A,0.247217501
1994,6,1994,19946,16.95660346,92,34.67928725,0.10962163,0.176391168,N/A,N/A,N/A,0.271064395,0.26,0.32,0.58,0.73,17.34499931,82.02999878,0.10962163,0.176391168,N/A,N/A,N/A,0.271064395
1994,7,1994,19947,20.21261034,22,0.475058729,0.3637445,0.2182467,N/A,N/A,N/A,0.5819912,0.03,0.1,0.13,0.12,20.78000069,70.91999817,0.3637445,0.2182467,N/A,N/A,N/A,0.5819912
1994,8,1994,19948,16.89333944,81,0,N/A,N/A,N/A,N/A,N/A,N/A,0.17,0.2,0.37,0.64,17.96999931,59.84999847,N/A,N/A,N/A,N/A,N/A,N/A
1994,9,1994,19949,12.52449892,88,0,N/A,N/A,N/A,N/A,N/A,N/A,0.04,0.07,0.11,0.2,12.93000031,116.5999985,N/A,N/A,N/A,N/A,N/A,N/A
1994,10,1995,199510,7.729810716,65,1.662705553,0.103927,0.2494248,N/A,N/A,N/A,0.3325664,0.06,0.14,0.2,0.28,8.079999924,63.18999863,0.103927,0.2494248,N/A,N/A,N/A,0.3325664
1994,11,1995,199511,2.76177352,124,67.22081021,0.12339036,0.169661746,N/A,N/A,N/A,0.271458793,0.07,0.14,0.21,0.26,3.345000029,136.0599976,0.12339036,0.169661746,N/A,N/A,N/A,0.271458793
1994,12,1995,199512,-3.440330135,72,64.6079872,0.123031228,0.149242229,N/A,0.001872214,N/A,0.269598865,0.04,0.13,0.17,0.17,-3.109999895,82.66000366,0.123031228,0.149242229,N/A,0.001872214,N/A,0.269598865
1995,1,1995,19951,-5.806460271,154,103.3252736,0.113722418,0.182624825,0.001170672,0.00585336,N/A,0.243499766,0.08,0.41,0.49,0.36,-5.59499979,135.1799927,0.113722418,0.182624825,0.001170672,0.00585336,N/A,0.243499766
1995,2,1995,19952,-8.905362157,51,23.27787774,0.111350357,0.106896343,N/A,0.00519635,N/A,0.225670057,0.03,0.09,0.12,0.09,-8.965000153,88.59999847,0.111350357,0.106896343,N/A,0.00519635,N/A,0.225670057
1995,3,1995,19953,-2.394821514,125,152.7313815,0.107482823,0.133731259,N/A,0.003167915,N/A,0.229900101,0.14,0.24,0.38,0.42,-1.139999986,80.33000183,0.107482823,0.133731259,N/A,0.003167915,N/A,0.229900101
1995,4,1995,19954,3.66892942,79,127.5532688,0.101604609,0.177198438,N/A,0.002844929,N/A,0.242767279,0.19,0.23,0.42,0.44,2.809999943,80.61000061,0.101604609,0.177198438,N/A,0.002844929,N/A,0.242767279
1995,5,1995,19955,10.59759388,109,83.84786574,0.103043768,0.176823105,N/A,N/A,N/A,0.253899844,0.13,0.23,0.36,0.36,10.09500027,111.4300003,0.103043768,0.176823105,N/A,N/A,N/A,0.253899844
1995,6,1995,19956,16.88748682,92,34.67928725,0.104638829,0.173401488,N/A,N/A,N/A,0.239174466,0.12,0.15,0.27,0.24,17.25499916,73.98999786,0.104638829,0.173401488,N/A,N/A,N/A,0.239174466
1995,7,1995,19957,19.70259642,94,5.225646024,N/A,N/A,N/A,N/A,N/A,N/A,0.1,0.17,0.27,0.23,19.97999954,81.76999664,N/A,N/A,N/A,N/A,N/A,N/A
1995,8,1995,19958,17.87992374,45,0,N/A,N/A,N/A,N/A,N/A,N/A,0.11,0.19,0.3,0.36,18.64500046,34.54999924,N/A,N/A,N/A,N/A,N/A,N/A
1995,9,1995,19959,11.20264318,84,0,N/A,N/A,N/A,N/A,N/A,N/A,0.18,0.2,0.38,0.47,11.79500008,66.52999878,N/A,N/A,N/A,N/A,N/A,N/A
1995,10,1996,199610,9.075913019,183,39.90493327,0.121248167,0.24422845,N/A,N/A,N/A,0.2286394,0.1,0.28,0.38,0.46,10.03499985,160.9499969,0.121248167,0.24422845,N/A,N/A,N/A,0.2286394
1995,11,1996,199611,0.15262036,228,241.8048933,0.106479235,0.226822209,0.000500238,N/A,N/A,0.211529218,0.17,0.59,0.76,0.69,0.430000007,221.5,0.106479235,0.226822209,0.000500238,N/A,N/A,0.211529218
1995,12,1996,199612,-5.505468452,126,40.14246264,0.124835391,0.142054065,N/A,N/A,N/A,0.227286504,0.16,0.11,0.27,0.25,-6.315000057,99.40000153,0.124835391,0.142054065,N/A,N/A,N/A,0.227286504
1996,1,1996,19961,-7.771267981,146,273.8713575,0.11167871,0.16543592,0.000883334,0.002650003,N/A,0.213009789,0.05,0.17,0.22,0.53,-8.550000191,124.2799988,0.11167871,0.16543592,0.000883334,0.002650003,N/A,0.213009789
1996,2,1996,19962,-5.820010669,96,99.52480381,0.126746294,0.143761549,N/A,0.002430751,N/A,0.216684074,0.05,0.25,0.3,0.34,-6.724999905,93.69000244,0.126746294,0.143761549,N/A,0.002430751,N/A,0.216684074
1996,3,1996,19963,-1.458800658,107,99.28727445,0.114866684,0.140972749,N/A,0.002436566,N/A,0.217202457,0.13,0.3,0.43,0.41,-2.75999999,89.18000031,0.114866684,0.140972749,N/A,0.002436566,N/A,0.217202457
1996,4,1996,19964,4.74887692,174,241.0923052,0.096759621,0.173307232,N/A,0.00150515,N/A,0.211007647,0.15,0.28,0.43,0.46,4.534999847,136.3999939,0.096759621,0.173307232,N/A,0.00150515,N/A,0.211007647
1996,5,1996,19965,10.60595477,126,154.6316164,0.099457022,0.174999658,N/A,N/A,N/A,0.227074908,0.29,0.29,0.58,0.53,9.670000076,138.8600006,0.099457022,0.174999658,N/A,N/A,N/A,0.227074908
1996,6,1996,19966,16.41230992,158,95.48680461,0.095912729,0.170471303,0.001266772,N/A,N/A,0.243220203,0.15,0.26,0.41,0.38,15.89000034,113.0500031,0.095912729,0.170471303,0.001266772,N/A,N/A,0.243220203
1996,7,1996,19967,17.76287136,253,186.93561,0.092438247,0.198002724,0.000647068,N/A,N/A,0.230725863,0.26,0.43,0.69,0.92,17.76000023,180.9799957,0.092438247,0.198002724,0.000647068,N/A,N/A,0.230725863
1996,8,1996,19968,18.03878053,3,9.263645224,0.111921385,0.011192138,N/A,N/A,N/A,0.268611323,0,0.01,0.01,0.01,18.41500092,31.60000038,0.111921385,0.011192138,N/A,N/A,N/A,0.268611323
1996,9,1996,19969,13.06015288,157,37.05458089,0.097931212,0.18187225,N/A,N/A,N/A,0.253688472,0.03,0.1,0.13,0.18,13.49499989,172.0700073,0.097931212,0.18187225,N/A,N/A,N/A,0.253688472
1996,10,1997,199710,6.199768968,125,70.78375068,0.100090768,0.162586468,N/A,N/A,N/A,0.25779476,0.14,0.35,0.49,0.52,6.735000134,101.8099976,0.100090768,0.162586468,N/A,N/A,N/A,0.25779476
1996,11,1997,199711,0.41180776,57,53.68163642,0.103007292,0.129402911,N/A,N/A,N/A,0.25751823,0.04,0.12,0.16,0.15,0.104999997,80.77999878,0.103007292,0.129402911,N/A,N/A,N/A,0.25751823
1996,12,1997,199712,-0.723042877,294,289.7858249,0.100775116,0.20608213,N/A,0.001252235,N/A,0.228980144,0.19,0.95,1.14,0.94,-1.070000052,188.9199982,0.100775116,0.20608213,N/A,0.001252235,N/A,0.228980144
1997,1,1997,19971,-7.721102677,107,76.00939671,0.102303141,0.135040146,N/A,0.004774147,N/A,0.24007137,0.06,0.18,0.24,0.36,-8.18500042,120.6100006,0.102303141,0.135040146,N/A,0.004774147,N/A,0.24007137
1997,2,1997,19972,-4.563973207,55,49.88116659,0.117783933,0.12886948,N/A,0.004849927,N/A,0.2494248,0.11,0.28,0.39,0.31,-5.610000134,71.36000061,0.117783933,0.12886948,N/A,0.004849927,N/A,0.2494248
1997,3,1997,19973,-2.846707381,94,64.37045784,0.112747373,0.127243463,N/A,0.003758246,N/A,0.249118004,0.06,0.23,0.29,0.28,-3.765000105,111.8899994,0.112747373,0.127243463,N/A,0.003758246,N/A,0.249118004
1997,4,1997,19974,3.51341698,106,202.8500775,0.09029723,0.176846272,N/A,0.006559327,N/A,0.223528236,0.16,0.28,0.44,0.45,3.224999905,84.76000214,0.09029723,0.176846272,N/A,0.006559327,N/A,0.223528236
1997,5,1997,19975,8.36523789,108,133.2539736,0.081696626,0.185179018,N/A,0.005446442,N/A,0.224082173,0.2,0.21,0.41,0.46,8.795000076,113.9400024,0.081696626,0.185179018,N/A,0.005446442,N/A,0.224082173
1997,6,1997,19976,15.56563108,61,15.67693807,0.088180485,0.152111336,N/A,N/A,N/A,0.246905358,0.23,0.22,0.45,0.43,16.20499992,76.93000031,0.088180485,0.152111336,N/A,N/A,N/A,0.246905358
1997,7,1997,19977,18.69929035,110,10.68882141,0.210163489,0.310395307,N/A,N/A,N/A,0.439726684,0.22,0.32,0.54,0.75,19.44499969,74.97000122,0.210163489,0.310395307,N/A,N/A,N/A,0.439726684
1997,8,1997,19978,15.84822895,36,0,N/A,N/A,N/A,N/A,N/A,N/A,0.05,0.08,0.13,0.23,17.85000038,72.91999817,N/A,N/A,N/A,N/A,N/A,N/A
1997,9,1997,19979,11.88517,139,0,N/A,N/A,N/A,N/A,N/A,N/A,0.17,0.39,0.56,0.95,13.18500042,85.87000275,N/A,N/A,N/A,N/A,N/A,N/A
1997,10,1998,199810,5.03760611,19,0.712588094,N/A,N/A,N/A,N/A,N/A,N/A,0.03,0.04,0.07,0.09,6.614999771,39.36000061,N/A,N/A,N/A,N/A,N/A,N/A
1997,11,1998,199811,-0.66813974,108,78.62221972,0.11209045,0.213631211,N/A,N/A,N/A,0.263742236,0.05,0.11,0.16,0.19,0.239999995,126.4899979,0.11209045,0.213631211,N/A,N/A,N/A,0.263742236
1997,12,1998,199812,-5.672686129,110,31.59140551,0.109396842,0.160813358,N/A,N/A,N/A,0.271304168,0.11,0.42,0.53,0.35,-4.925000191,87.02999878,0.109396842,0.160813358,N/A,N/A,N/A,0.271304168
1998,1,1998,19981,-6.36663949,90,84.08539511,0.094532469,0.161527219,N/A,0.002877075,N/A,0.246606441,0.01,0.04,0.05,0.09,-6.210000038,183.6799927,0.094532469,0.161527219,N/A,0.002877075,N/A,0.246606441
1998,2,1998,19982,-3.656817307,38,132.7789149,0.088495979,0.178033086,N/A,0.001821976,N/A,0.241541965,0,0.03,0.03,0.07,-2.75999999,118.8499985,0.088495979,0.178033086,N/A,0.001821976,N/A,0.241541965
1998,3,1998,19983,-0.781569065,223,361.7572224,0.060663889,0.238452074,N/A,0.001337472,N/A,0.188010289,0.1,0.21,0.31,0.47,-0.360000014,135.8300018,0.060663889,0.238452074,N/A,0.001337472,N/A,0.188010289
1998,4,1998,19984,4.57608532,70,108.5509197,0.076410223,0.176698641,N/A,N/A,N/A,0.241965707,0.1,0.11,0.21,0.23,5.875,97.08999634,0.076410223,0.176698641,N/A,N/A,N/A,0.241965707
1998,5,1998,19985,12.93028048,113,111.8763308,0.077228132,0.215929856,N/A,N/A,N/A,0.247130021,0.11,0.13,0.24,0.27,13.42500019,89.94999695,0.077228132,0.215929856,N/A,N/A,N/A,0.247130021
1998,6,1998,19986,13.98458794,174,126.8406808,0.085827354,0.216611893,N/A,N/A,N/A,0.233232428,0.26,0.39,0.65,0.87,14.72999954,151.2799988,0.085827354,0.216611893,N/A,N/A,N/A,0.233232428
1998,7,1998,19987,17.56221015,60,18.28976108,0.103927,0.215412327,N/A,N/A,N/A,0.272099782,0.16,0.17,0.33,0.46,19.24500084,72.01999664,0.103927,0.215412327,N/A,N/A,N/A,0.272099782
1998,8,1998,19988,17.52040573,40,0,N/A,N/A,N/A,N/A,N/A,N/A,0.1,0.16,0.26,0.34,18.96999931,51.63999939,N/A,N/A,N/A,N/A,N/A,N/A
1998,9,1998,19989,13.46621314,66,0,N/A,N/A,N/A,N/A,N/A,N/A,0.2,0.2,0.4,0.45,14.08500004,65.73000336,N/A,N/A,N/A,N/A,N/A,N/A
1998,10,1999,199910,7.177992381,134,58.43222372,0.103504533,0.202277429,N/A,N/A,N/A,0.264971603,0.14,0.21,0.35,0.48,7.599999905,160.3000031,0.103504533,0.202277429,N/A,N/A,N/A,0.264971603
1998,11,1999,199911,1.05977626,93,77.90963162,0.088718171,0.134408029,N/A,N/A,N/A,0.227118517,0.11,0.23,0.34,0.47,1.684999943,81.98000336,0.088718171,0.134408029,N/A,N/A,N/A,0.227118517
1998,12,1999,199912,-2.637685284,31,54.39422452,0.104834659,0.154392862,N/A,0.006671297,N/A,0.269393307,0.04,0.05,0.09,0.17,-2.019999981,55.27000046,0.104834659,0.154392862,N/A,0.006671297,N/A,0.269393307
1999,1,1999,19991,-8.206033942,209,244.4177163,0.095443163,0.158223555,0.002474452,0.005443795,N/A,0.249990389,0.11,0.4,0.51,0.66,-7.514999866,173.6999969,0.095443163,0.158223555,0.002474452,0.005443795,N/A,0.249990389
1999,2,1999,19992,-4.082625179,100,76.00939671,0.090936125,0.180053528,N/A,0.007956911,N/A,0.24734626,0.07,0.11,0.18,0.31,-4.005000114,98.61000061,0.090936125,0.180053528,N/A,0.007956911,N/A,0.24734626
1999,3,1999,19993,-0.18794631,386,250.3559504,0.096630417,0.14908693,0.000483152,0.006280977,N/A,0.205408659,0.57,0.85,1.42,2.09,0.100000001,183.0099945,0.096630417,0.14908693,0.000483152,0.006280977,N/A,0.205408659
