STCODE,FORMAT,SITECODE,WATERYEAR,YEAR,MONTH,MEAN_Q,MAX_Q,MIN_Q,MEAN_Q_AREA,TOTAL_Q_AREA,ESTCODE,ESTDAYS,TOTAL_DAYS,TOTAL_Q_AREA mm
HF004,3,GSWS07,1976,1976,7,0.02,0.046,0.016,0.344,0.394,A,0,31,10.0076
HF004,3,GSWS07,1976,1976,8,0.019,0.064,0.015,0.324,0.373,A,0,31,9.4742
HF004,3,GSWS07,1976,1976,9,0.013,0.029,0.01,0.223,0.248,A,0,30,6.2992
HF004,3,GSWS07,1977,1976,10,0.014,0.073,0.009,0.235,0.265,A,0,31,6.731
HF004,3,GSWS07,1977,1976,11,0.03,0.079,0.016,0.501,0.56,A,0,30,14.224
HF004,3,GSWS07,1977,1976,12,0.022,0.053,0.016,0.377,0.436,A,0,31,11.0744
HF004,3,GSWS07,1977,1977,1,0.037,0.061,0.023,0.621,0.718,A,0,31,18.2372
HF004,3,GSWS07,1977,1977,2,0.033,0.233,0.021,0.55,0.573,E,3,28,14.5542
HF004,3,GSWS07,1977,1977,3,0.248,0.623,0.065,4.187,4.825,E,4,31,122.555
HF004,3,GSWS07,1977,1977,4,0.284,0.944,0.069,4.787,5.34,E,2,30,135.636
HF004,3,GSWS07,1977,1977,5,0.162,0.223,0.069,2.722,3.137,A,0,31,79.6798
HF004,3,GSWS07,1977,1977,6,0.088,0.184,0.044,1.484,1.656,A,0,30,42.0624
HF004,3,GSWS07,1977,1977,7,0.029,0.048,0.02,0.493,0.57,A,0,31,14.478
HF004,3,GSWS07,1977,1977,8,0.017,0.066,0.011,0.278,0.323,A,0,31,8.2042
HF004,3,GSWS07,1977,1977,9,0.024,0.103,0.011,0.405,0.451,A,0,30,11.4554
HF004,3,GSWS07,1978,1977,10,0.041,0.231,0.018,0.694,0.801,A,0,31,20.3454
HF004,3,GSWS07,1978,1977,11,0.602,5.309,0.121,10.136,11.309,A,0,30,287.2486
HF004,3,GSWS07,1978,1977,12,0.866,7.216,0.232,14.589,16.82,A,0,31,427.228
HF004,3,GSWS07,1978,1978,1,0.31,0.546,0.181,5.217,6.016,A,0,31,152.8064
HF004,3,GSWS07,1978,1978,2,0.27,1.144,0.113,4.549,4.737,A,0,28,120.3198
HF004,3,GSWS07,1978,1978,3,0.083,0.113,0.066,1.407,1.62,A,0,31,41.148
HF004,3,GSWS07,1978,1978,4,0.165,0.616,0.065,2.773,3.091,A,0,30,78.5114
HF004,3,GSWS07,1978,1978,5,0.161,0.287,0.084,2.71,3.125,A,0,31,79.375
HF004,3,GSWS07,1978,1978,6,0.054,0.084,0.035,0.901,1.005,A,0,30,25.527
HF004,3,GSWS07,1978,1978,7,0.029,0.066,0.02,0.487,0.563,E,8,31,14.3002
HF004,3,GSWS07,1978,1978,8,0.022,0.07,0.013,0.363,0.419,E,16,31,10.6426
HF004,3,GSWS07,1978,1978,9,0.046,0.164,0.019,0.774,0.863,E,11,30,21.9202
HF004,3,GSWS07,1979,1978,10,0.019,0.028,0.015,0.314,0.363,E,2,31,9.2202
HF004,3,GSWS07,1979,1978,11,0.051,0.609,0.015,0.859,0.958,A,0,30,24.3332
HF004,3,GSWS07,1979,1978,12,0.334,1.662,0.118,5.624,6.485,A,0,31,164.719
HF004,3,GSWS07,1979,1979,1,0.158,0.479,0.071,2.66,3.065,A,0,31,77.851
HF004,3,GSWS07,1979,1979,2,0.472,2.308,0.072,7.941,8.27,A,0,28,210.058
HF004,3,GSWS07,1979,1979,3,0.367,1.816,0.095,6.18,7.126,A,0,31,181.0004
HF004,3,GSWS07,1979,1979,4,0.284,0.668,0.131,4.779,5.332,A,0,30,135.4328
HF004,3,GSWS07,1979,1979,5,0.17,0.607,0.05,2.865,3.302,A,0,31,83.8708
HF004,3,GSWS07,1979,1979,6,0.032,0.05,0.021,0.542,0.605,A,0,30,15.367
HF004,3,GSWS07,1979,1979,7,0.016,0.034,0.011,0.261,0.302,A,0,31,7.6708
HF004,3,GSWS07,1979,1979,8,0.01,0.068,0.008,0.168,0.193,A,0,31,4.9022
HF004,3,GSWS07,1979,1979,9,0.01,0.046,0.007,0.16,0.178,A,0,30,4.5212
HF004,3,GSWS07,1980,1979,10,0.032,0.18,0.006,0.538,0.618,A,0,31,15.6972
HF004,3,GSWS07,1980,1979,11,0.124,0.858,0.029,2.081,2.323,A,0,30,59.0042
HF004,3,GSWS07,1980,1979,12,0.27,1.222,0.118,4.55,5.244,A,0,31,133.1976
HF004,3,GSWS07,1980,1980,1,0.53,3.135,0.104,8.92,10.286,A,0,31,261.2644
HF004,3,GSWS07,1980,1980,2,0.195,0.365,0.104,3.293,3.553,A,0,29,90.2462
HF004,3,GSWS07,1980,1980,3,0.19,0.27,0.13,3.199,3.687,A,0,31,93.6498
HF004,3,GSWS07,1980,1980,4,0.271,0.673,0.084,4.556,5.086,A,0,30,129.1844
HF004,3,GSWS07,1980,1980,5,0.061,0.084,0.044,1.033,1.19,A,0,31,30.226
HF004,3,GSWS07,1980,1980,6,0.055,0.076,0.045,0.932,1.041,A,0,30,26.4414
HF004,3,GSWS07,1980,1980,7,0.031,0.045,0.02,0.526,0.606,A,0,31,15.3924
HF004,3,GSWS07,1980,1980,8,0.015,0.02,0.011,0.249,0.285,A,0,31,7.239
HF004,3,GSWS07,1980,1980,9,0.009,0.026,0.006,0.153,0.169,E,22,30,4.2926
HF004,3,GSWS07,1981,1980,10,0.008,0.037,0.006,0.143,0.163,A,0,31,4.1402
HF004,3,GSWS07,1981,1980,11,0.131,0.54,0.008,2.205,2.461,E,9,30,62.5094
HF004,3,GSWS07,1981,1980,12,0.75,4.628,0.133,12.634,14.565,E,3,31,369.951
HF004,3,GSWS07,1981,1981,1,0.106,0.281,0.053,1.787,2.057,A,0,31,52.2478
HF004,3,GSWS07,1981,1981,2,0.378,2.128,0.069,6.365,6.625,A,0,28,168.275
HF004,3,GSWS07,1981,1981,3,0.117,0.361,0.07,1.971,2.271,A,0,31,57.6834
HF004,3,GSWS07,1981,1981,4,0.235,0.42,0.083,3.962,4.42,A,0,30,112.268
HF004,3,GSWS07,1981,1981,5,0.097,0.183,0.053,1.632,1.882,A,0,31,47.8028
HF004,3,GSWS07,1981,1981,6,0.188,0.767,0.076,3.171,3.538,A,0,30,89.8652
HF004,3,GSWS07,1981,1981,7,0.042,0.076,0.024,0.714,0.823,A,0,31,20.9042
HF004,3,GSWS07,1981,1981,8,0.016,0.024,0.012,0.27,0.311,A,0,31,7.8994
HF004,3,GSWS07,1981,1981,9,0.015,0.095,0.008,0.244,0.274,A,0,30,6.9596
HF004,3,GSWS07,1982,1981,10,0.032,0.116,0.012,0.535,0.615,A,0,31,15.621
HF004,3,GSWS07,1982,1981,11,0.191,0.735,0.021,3.215,3.588,A,0,30,91.1352
HF004,3,GSWS07,1982,1981,12,0.805,3.543,0.162,13.561,15.634,A,0,31,397.1036
HF004,3,GSWS07,1982,1982,1,0.213,0.648,0.082,3.589,4.138,A,0,31,105.1052
HF004,3,GSWS07,1982,1982,2,0.893,3.781,0.102,15.045,15.667,A,0,28,397.9418
HF004,3,GSWS07,1982,1982,3,0.315,0.844,0.154,5.313,6.124,A,0,31,155.5496
HF004,3,GSWS07,1982,1982,4,0.353,0.977,0.101,5.952,6.641,A,0,30,168.6814
HF004,3,GSWS07,1982,1982,5,0.071,0.172,0.033,1.204,1.389,A,0,31,35.2806
HF004,3,GSWS07,1982,1982,6,0.025,0.063,0.017,0.424,0.47,E,2,30,11.938
HF004,3,GSWS07,1982,1982,7,0.017,0.053,0.011,0.282,0.326,A,0,31,8.2804
HF004,3,GSWS07,1982,1982,8,0.01,0.054,0.006,0.17,0.195,E,14,31,4.953
HF004,3,GSWS07,1982,1982,9,0.013,0.073,0.007,0.216,0.241,E,27,30,6.1214
HF004,3,GSWS07,1983,1982,10,0.081,0.992,0.01,1.365,1.575,A,0,31,40.005
HF004,3,GSWS07,1983,1982,11,0.168,0.643,0.06,2.833,3.159,A,0,30,80.2386
HF004,3,GSWS07,1983,1982,12,0.611,3.536,0.134,10.292,11.863,A,0,31,301.3202
HF004,3,GSWS07,1983,1983,1,0.446,2.568,0.121,7.508,8.657,A,0,31,219.8878
HF004,3,GSWS07,1983,1983,2,0.5,2.261,0.117,8.42,8.766,A,0,28,222.6564
HF004,3,GSWS07,1983,1983,3,0.364,2.382,0.154,6.136,7.074,A,0,31,179.6796
HF004,3,GSWS07,1983,1983,4,0.209,0.813,0.081,3.513,3.919,A,0,30,99.5426
HF004,3,GSWS07,1983,1983,5,0.126,0.227,0.065,2.12,2.442,A,0,31,62.0268
HF004,3,GSWS07,1983,1983,6,0.044,0.087,0.03,0.746,0.831,A,0,30,21.1074
HF004,3,GSWS07,1983,1983,7,0.043,0.131,0.029,0.731,0.844,A,0,31,21.4376
HF004,3,GSWS07,1983,1983,8,0.022,0.144,0.016,0.374,0.43,A,0,31,10.922
HF004,3,GSWS07,1983,1983,9,0.015,0.022,0.012,0.253,0.281,A,0,30,7.1374
HF004,3,GSWS07,1984,1983,10,0.011,0.05,0.008,0.188,0.216,A,0,31,5.4864
HF004,3,GSWS07,1984,1983,11,0.281,0.953,0.012,4.737,5.285,A,0,30,134.239
HF004,3,GSWS07,1984,1983,12,0.478,2.17,0.114,8.057,9.286,A,0,31,235.8644
HF004,3,GSWS07,1984,1984,1,0.346,0.923,0.112,5.83,6.721,A,0,31,170.7134
HF004,3,GSWS07,1984,1984,2,0.374,3.664,0.077,6.303,6.799,A,0,29,172.6946
HF004,3,GSWS07,1984,1984,3,0.4,0.783,0.193,6.731,7.762,A,0,31,197.1548
HF004,3,GSWS07,1984,1984,4,0.255,0.678,0.127,4.29,4.786,A,0,30,121.5644
HF004,3,GSWS07,1984,1984,5,0.241,0.645,0.121,4.053,4.674,A,0,31,118.7196
